sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 2
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 2, tps: 201.15, reads/s: 2844.19, writes/s: 807.62, response time: 13.12ms (95%)
[   2s] threads: 2, tps: 234.04, reads/s: 3266.55, writes/s: 935.16, response time: 10.23ms (95%)
[   3s] threads: 2, tps: 247.98, reads/s: 3471.67, writes/s: 989.91, response time: 9.45ms (95%)
[   4s] threads: 2, tps: 250.00, reads/s: 3493.03, writes/s: 1000.01, response time: 9.41ms (95%)
[   5s] threads: 2, tps: 274.00, reads/s: 3838.05, writes/s: 1096.01, response time: 8.71ms (95%)
[   6s] threads: 2, tps: 271.02, reads/s: 3795.29, writes/s: 1085.08, response time: 8.72ms (95%)
[   7s] threads: 2, tps: 284.00, reads/s: 3988.00, writes/s: 1135.00, response time: 8.41ms (95%)
[   8s] threads: 2, tps: 291.00, reads/s: 4071.00, writes/s: 1167.00, response time: 8.11ms (95%)
[   9s] threads: 2, tps: 292.00, reads/s: 4090.00, writes/s: 1165.00, response time: 8.12ms (95%)
[  10s] threads: 2, tps: 277.00, reads/s: 3872.00, writes/s: 1108.00, response time: 8.50ms (95%)
[  11s] threads: 2, tps: 300.96, reads/s: 4210.50, writes/s: 1203.86, response time: 7.92ms (95%)
[  12s] threads: 2, tps: 281.03, reads/s: 3943.46, writes/s: 1124.13, response time: 8.57ms (95%)
[  13s] threads: 2, tps: 306.00, reads/s: 4274.00, writes/s: 1225.00, response time: 8.03ms (95%)
[  14s] threads: 2, tps: 306.00, reads/s: 4285.00, writes/s: 1223.00, response time: 7.75ms (95%)
[  15s] threads: 2, tps: 309.98, reads/s: 4338.67, writes/s: 1242.90, response time: 7.71ms (95%)
[  16s] threads: 2, tps: 298.00, reads/s: 4173.94, writes/s: 1188.98, response time: 7.94ms (95%)
[  17s] threads: 2, tps: 315.03, reads/s: 4410.40, writes/s: 1260.12, response time: 7.41ms (95%)
[  18s] threads: 2, tps: 247.00, reads/s: 3452.99, writes/s: 988.00, response time: 17.90ms (95%)
[  19s] threads: 2, tps: 236.97, reads/s: 3330.65, writes/s: 947.90, response time: 20.31ms (95%)
[  20s] threads: 2, tps: 296.00, reads/s: 4142.99, writes/s: 1188.00, response time: 7.85ms (95%)
[  21s] threads: 2, tps: 293.03, reads/s: 4104.45, writes/s: 1168.13, response time: 8.12ms (95%)
[  22s] threads: 2, tps: 294.00, reads/s: 4100.00, writes/s: 1176.00, response time: 8.08ms (95%)
[  23s] threads: 2, tps: 298.00, reads/s: 4168.01, writes/s: 1192.00, response time: 7.88ms (95%)
[  24s] threads: 2, tps: 320.96, reads/s: 4501.44, writes/s: 1283.84, response time: 7.38ms (95%)
[  25s] threads: 2, tps: 324.04, reads/s: 4547.57, writes/s: 1298.16, response time: 7.31ms (95%)
[  26s] threads: 2, tps: 321.96, reads/s: 4502.39, writes/s: 1285.83, response time: 7.47ms (95%)
[  27s] threads: 2, tps: 325.04, reads/s: 4543.61, writes/s: 1300.18, response time: 7.18ms (95%)
[  28s] threads: 2, tps: 327.00, reads/s: 4583.00, writes/s: 1308.00, response time: 7.42ms (95%)
[  29s] threads: 2, tps: 325.00, reads/s: 4559.99, writes/s: 1304.00, response time: 7.34ms (95%)
[  30s] threads: 2, tps: 332.00, reads/s: 4623.01, writes/s: 1324.00, response time: 7.20ms (95%)
[  31s] threads: 2, tps: 328.00, reads/s: 4606.00, writes/s: 1312.00, response time: 7.28ms (95%)
[  32s] threads: 2, tps: 321.96, reads/s: 4516.43, writes/s: 1287.84, response time: 7.34ms (95%)
[  33s] threads: 2, tps: 338.04, reads/s: 4707.59, writes/s: 1352.17, response time: 7.05ms (95%)
[  34s] threads: 2, tps: 328.00, reads/s: 4606.00, writes/s: 1312.00, response time: 7.50ms (95%)
[  35s] threads: 2, tps: 332.97, reads/s: 4663.64, writes/s: 1331.90, response time: 6.94ms (95%)
[  36s] threads: 2, tps: 332.98, reads/s: 4658.76, writes/s: 1331.93, response time: 7.07ms (95%)
[  37s] threads: 2, tps: 332.04, reads/s: 4642.60, writes/s: 1328.17, response time: 7.29ms (95%)
[  38s] threads: 2, tps: 329.00, reads/s: 4616.00, writes/s: 1316.00, response time: 7.38ms (95%)
[  39s] threads: 2, tps: 334.00, reads/s: 4667.00, writes/s: 1336.00, response time: 7.15ms (95%)
[  40s] threads: 2, tps: 343.00, reads/s: 4809.00, writes/s: 1372.00, response time: 6.93ms (95%)
[  41s] threads: 2, tps: 339.95, reads/s: 4759.34, writes/s: 1359.81, response time: 6.93ms (95%)
[  42s] threads: 2, tps: 312.04, reads/s: 4365.60, writes/s: 1248.17, response time: 9.32ms (95%)
[  43s] threads: 2, tps: 336.00, reads/s: 4716.00, writes/s: 1344.00, response time: 7.30ms (95%)
[  44s] threads: 2, tps: 341.00, reads/s: 4753.01, writes/s: 1364.00, response time: 7.16ms (95%)
[  45s] threads: 2, tps: 342.96, reads/s: 4819.49, writes/s: 1371.86, response time: 6.98ms (95%)
[  46s] threads: 2, tps: 341.04, reads/s: 4771.51, writes/s: 1364.14, response time: 7.05ms (95%)
[  47s] threads: 2, tps: 340.96, reads/s: 4772.47, writes/s: 1366.85, response time: 6.92ms (95%)
[  48s] threads: 2, tps: 338.04, reads/s: 4736.53, writes/s: 1349.15, response time: 6.92ms (95%)
[  49s] threads: 2, tps: 338.00, reads/s: 4732.00, writes/s: 1353.00, response time: 7.11ms (95%)
[  50s] threads: 2, tps: 340.00, reads/s: 4763.01, writes/s: 1359.00, response time: 7.15ms (95%)
[  51s] threads: 2, tps: 342.96, reads/s: 4797.49, writes/s: 1371.85, response time: 7.27ms (95%)
[  52s] threads: 2, tps: 345.00, reads/s: 4832.00, writes/s: 1380.00, response time: 6.83ms (95%)
[  53s] threads: 2, tps: 341.00, reads/s: 4776.95, writes/s: 1364.98, response time: 7.02ms (95%)
[  54s] threads: 2, tps: 346.04, reads/s: 4845.57, writes/s: 1383.16, response time: 6.94ms (95%)
[  55s] threads: 2, tps: 347.00, reads/s: 4853.00, writes/s: 1388.00, response time: 6.88ms (95%)
[  56s] threads: 2, tps: 337.97, reads/s: 4730.59, writes/s: 1355.88, response time: 6.89ms (95%)
[  57s] threads: 2, tps: 343.03, reads/s: 4800.41, writes/s: 1368.12, response time: 6.92ms (95%)
[  58s] threads: 2, tps: 341.00, reads/s: 4778.00, writes/s: 1368.00, response time: 7.02ms (95%)
[  59s] threads: 2, tps: 345.96, reads/s: 4841.50, writes/s: 1379.86, response time: 6.90ms (95%)
[  60s] threads: 2, tps: 343.04, reads/s: 4807.51, writes/s: 1372.14, response time: 6.94ms (95%)
[  61s] threads: 2, tps: 347.00, reads/s: 4851.00, writes/s: 1392.00, response time: 6.81ms (95%)
[  62s] threads: 2, tps: 346.00, reads/s: 4843.00, writes/s: 1380.00, response time: 7.00ms (95%)
[  63s] threads: 2, tps: 348.00, reads/s: 4866.00, writes/s: 1392.00, response time: 6.90ms (95%)
[  64s] threads: 2, tps: 348.00, reads/s: 4865.99, writes/s: 1392.00, response time: 6.97ms (95%)
[  65s] threads: 2, tps: 349.97, reads/s: 4915.59, writes/s: 1399.88, response time: 6.84ms (95%)
[  66s] threads: 2, tps: 352.03, reads/s: 4916.42, writes/s: 1408.12, response time: 6.65ms (95%)
[  67s] threads: 2, tps: 349.96, reads/s: 4916.50, writes/s: 1400.86, response time: 6.77ms (95%)
[  68s] threads: 2, tps: 351.04, reads/s: 4899.50, writes/s: 1403.14, response time: 6.99ms (95%)
[  69s] threads: 2, tps: 347.96, reads/s: 4883.42, writes/s: 1391.83, response time: 7.04ms (95%)
[  70s] threads: 2, tps: 314.04, reads/s: 4400.52, writes/s: 1261.15, response time: 10.86ms (95%)
[  71s] threads: 2, tps: 346.96, reads/s: 4844.47, writes/s: 1382.85, response time: 6.99ms (95%)
[  72s] threads: 2, tps: 349.99, reads/s: 4897.87, writes/s: 1399.96, response time: 6.80ms (95%)
[  73s] threads: 2, tps: 352.01, reads/s: 4929.13, writes/s: 1408.04, response time: 6.83ms (95%)
[  74s] threads: 2, tps: 349.04, reads/s: 4897.55, writes/s: 1396.16, response time: 6.81ms (95%)
[  75s] threads: 2, tps: 353.96, reads/s: 4954.49, writes/s: 1415.85, response time: 6.65ms (95%)
[  76s] threads: 2, tps: 350.00, reads/s: 4883.04, writes/s: 1400.01, response time: 6.97ms (95%)
[  77s] threads: 2, tps: 351.03, reads/s: 4921.47, writes/s: 1404.13, response time: 6.90ms (95%)
[  78s] threads: 2, tps: 349.00, reads/s: 4891.00, writes/s: 1396.00, response time: 6.99ms (95%)
[  79s] threads: 2, tps: 350.97, reads/s: 4919.54, writes/s: 1403.87, response time: 6.77ms (95%)
