sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 16, tps: 2232.94, reads/s: 31367.24, writes/s: 0.00, response time: 9.17ms (95%)
[  64s] threads: 16, tps: 3194.04, reads/s: 44724.51, writes/s: 0.00, response time: 6.19ms (95%)
[  65s] threads: 16, tps: 3221.97, reads/s: 45100.64, writes/s: 0.00, response time: 6.09ms (95%)
[  66s] threads: 16, tps: 3265.03, reads/s: 45725.37, writes/s: 0.00, response time: 5.95ms (95%)
[  67s] threads: 16, tps: 3160.01, reads/s: 44213.15, writes/s: 0.00, response time: 6.35ms (95%)
[  68s] threads: 16, tps: 3260.97, reads/s: 45702.64, writes/s: 0.00, response time: 6.04ms (95%)
[  69s] threads: 16, tps: 3256.01, reads/s: 45565.09, writes/s: 0.00, response time: 6.03ms (95%)
[  70s] threads: 16, tps: 3271.00, reads/s: 45762.02, writes/s: 0.00, response time: 6.00ms (95%)
[  71s] threads: 16, tps: 3293.00, reads/s: 46107.00, writes/s: 0.00, response time: 5.94ms (95%)
[  72s] threads: 16, tps: 3300.00, reads/s: 46213.97, writes/s: 0.00, response time: 5.90ms (95%)
[  73s] threads: 16, tps: 3313.99, reads/s: 46391.87, writes/s: 0.00, response time: 5.89ms (95%)
[  74s] threads: 16, tps: 3316.00, reads/s: 46417.97, writes/s: 0.00, response time: 5.89ms (95%)
[  75s] threads: 16, tps: 3290.01, reads/s: 46057.09, writes/s: 0.00, response time: 5.95ms (95%)
[  76s] threads: 16, tps: 3306.00, reads/s: 46310.94, writes/s: 0.00, response time: 5.93ms (95%)
[  77s] threads: 16, tps: 3298.00, reads/s: 46144.01, writes/s: 0.00, response time: 5.93ms (95%)
[  78s] threads: 16, tps: 3279.00, reads/s: 45946.04, writes/s: 0.00, response time: 6.01ms (95%)
[  79s] threads: 16, tps: 3320.00, reads/s: 46416.94, writes/s: 0.00, response time: 5.91ms (95%)
[  80s] threads: 16, tps: 3327.00, reads/s: 46602.00, writes/s: 0.00, response time: 5.85ms (95%)
[  81s] threads: 16, tps: 3342.00, reads/s: 46771.07, writes/s: 0.00, response time: 5.89ms (95%)
[  82s] threads: 16, tps: 3318.99, reads/s: 46508.85, writes/s: 0.00, response time: 5.89ms (95%)
[  83s] threads: 16, tps: 3320.01, reads/s: 46456.11, writes/s: 0.00, response time: 5.91ms (95%)
[  84s] threads: 16, tps: 3332.00, reads/s: 46669.04, writes/s: 0.00, response time: 5.86ms (95%)
[  85s] threads: 16, tps: 3338.00, reads/s: 46714.00, writes/s: 0.00, response time: 5.84ms (95%)
[  86s] threads: 16, tps: 3356.99, reads/s: 46996.86, writes/s: 0.00, response time: 5.85ms (95%)
[  87s] threads: 16, tps: 3341.01, reads/s: 46786.13, writes/s: 0.00, response time: 5.84ms (95%)
[  88s] threads: 16, tps: 3348.00, reads/s: 46883.94, writes/s: 0.00, response time: 5.81ms (95%)
[  89s] threads: 16, tps: 3354.00, reads/s: 46944.06, writes/s: 0.00, response time: 5.85ms (95%)
[  90s] threads: 16, tps: 3332.00, reads/s: 46656.00, writes/s: 0.00, response time: 5.89ms (95%)
[  91s] threads: 16, tps: 3351.99, reads/s: 46913.85, writes/s: 0.00, response time: 5.88ms (95%)
[  92s] threads: 16, tps: 3352.01, reads/s: 46905.14, writes/s: 0.00, response time: 5.86ms (95%)
[  93s] threads: 16, tps: 3368.99, reads/s: 47184.89, writes/s: 0.00, response time: 5.80ms (95%)
[  94s] threads: 16, tps: 3374.00, reads/s: 47255.06, writes/s: 0.00, response time: 5.80ms (95%)
[  95s] threads: 16, tps: 3380.00, reads/s: 47331.98, writes/s: 0.00, response time: 5.74ms (95%)
[  96s] threads: 16, tps: 3377.01, reads/s: 47217.07, writes/s: 0.00, response time: 5.82ms (95%)
[  97s] threads: 16, tps: 3011.00, reads/s: 42190.02, writes/s: 0.00, response time: 8.97ms (95%)
[  98s] threads: 16, tps: 2928.00, reads/s: 40992.96, writes/s: 0.00, response time: 9.78ms (95%)
[  99s] threads: 16, tps: 3376.00, reads/s: 47265.01, writes/s: 0.00, response time: 5.81ms (95%)
[ 100s] threads: 16, tps: 3373.01, reads/s: 47246.08, writes/s: 0.00, response time: 5.81ms (95%)
[ 101s] threads: 16, tps: 3389.99, reads/s: 47408.86, writes/s: 0.00, response time: 5.77ms (95%)
[ 102s] threads: 16, tps: 3379.00, reads/s: 47304.99, writes/s: 0.00, response time: 5.79ms (95%)
[ 103s] threads: 16, tps: 3067.01, reads/s: 42960.10, writes/s: 0.00, response time: 8.37ms (95%)
[ 104s] threads: 16, tps: 3005.00, reads/s: 42024.98, writes/s: 0.00, response time: 9.06ms (95%)
[ 105s] threads: 16, tps: 3416.99, reads/s: 47878.80, writes/s: 0.00, response time: 5.70ms (95%)
[ 106s] threads: 16, tps: 3390.01, reads/s: 47450.18, writes/s: 0.00, response time: 5.79ms (95%)
[ 107s] threads: 16, tps: 3402.00, reads/s: 47623.00, writes/s: 0.00, response time: 5.81ms (95%)
[ 108s] threads: 16, tps: 3401.99, reads/s: 47653.90, writes/s: 0.00, response time: 5.80ms (95%)
[ 109s] threads: 16, tps: 3399.01, reads/s: 47590.19, writes/s: 0.00, response time: 5.76ms (95%)
[ 110s] threads: 16, tps: 3403.00, reads/s: 47658.99, writes/s: 0.00, response time: 5.75ms (95%)
[ 111s] threads: 16, tps: 3409.99, reads/s: 47712.87, writes/s: 0.00, response time: 5.75ms (95%)
[ 112s] threads: 16, tps: 3407.00, reads/s: 47719.01, writes/s: 0.00, response time: 5.75ms (95%)
[ 113s] threads: 16, tps: 3395.02, reads/s: 47484.28, writes/s: 0.00, response time: 5.89ms (95%)
[ 114s] threads: 16, tps: 3411.00, reads/s: 47777.00, writes/s: 0.00, response time: 5.73ms (95%)
[ 115s] threads: 16, tps: 3429.99, reads/s: 48034.91, writes/s: 0.00, response time: 5.71ms (95%)
[ 116s] threads: 16, tps: 3425.99, reads/s: 47958.84, writes/s: 0.00, response time: 5.71ms (95%)
[ 117s] threads: 16, tps: 2837.01, reads/s: 39707.07, writes/s: 0.00, response time: 10.00ms (95%)
[ 118s] threads: 16, tps: 3224.99, reads/s: 45168.92, writes/s: 0.00, response time: 7.43ms (95%)
[ 119s] threads: 16, tps: 3431.00, reads/s: 48048.04, writes/s: 0.00, response time: 5.72ms (95%)
[ 120s] threads: 16, tps: 3419.99, reads/s: 47862.87, writes/s: 0.00, response time: 5.71ms (95%)
[ 121s] threads: 16, tps: 3438.00, reads/s: 48110.06, writes/s: 0.00, response time: 5.71ms (95%)
[ 122s] threads: 16, tps: 3448.01, reads/s: 48284.08, writes/s: 0.00, response time: 5.71ms (95%)
[ 123s] threads: 16, tps: 3449.00, reads/s: 48278.97, writes/s: 0.00, response time: 5.71ms (95%)
[ 124s] threads: 16, tps: 3442.99, reads/s: 48237.80, writes/s: 0.00, response time: 5.75ms (95%)
[ 125s] threads: 16, tps: 3445.02, reads/s: 48175.21, writes/s: 0.00, response time: 5.75ms (95%)
[ 126s] threads: 16, tps: 3429.99, reads/s: 48068.87, writes/s: 0.00, response time: 5.71ms (95%)
[ 127s] threads: 16, tps: 3447.01, reads/s: 48213.16, writes/s: 0.00, response time: 5.70ms (95%)
[ 128s] threads: 16, tps: 3465.00, reads/s: 48521.94, writes/s: 0.00, response time: 5.72ms (95%)
[ 129s] threads: 16, tps: 3444.00, reads/s: 48239.98, writes/s: 0.00, response time: 5.70ms (95%)
[ 130s] threads: 16, tps: 3476.00, reads/s: 48627.00, writes/s: 0.00, response time: 5.61ms (95%)
[ 131s] threads: 16, tps: 3475.00, reads/s: 48697.00, writes/s: 0.00, response time: 5.65ms (95%)
[ 132s] threads: 16, tps: 3437.03, reads/s: 48107.47, writes/s: 0.00, response time: 5.71ms (95%)
[ 133s] threads: 16, tps: 3364.97, reads/s: 47062.56, writes/s: 0.00, response time: 5.90ms (95%)
[ 134s] threads: 16, tps: 3368.00, reads/s: 47172.99, writes/s: 0.00, response time: 5.85ms (95%)
[ 135s] threads: 16, tps: 3397.00, reads/s: 47554.95, writes/s: 0.00, response time: 5.76ms (95%)
[ 136s] threads: 16, tps: 3387.00, reads/s: 47457.07, writes/s: 0.00, response time: 5.79ms (95%)
[ 137s] threads: 16, tps: 3398.01, reads/s: 47509.08, writes/s: 0.00, response time: 5.81ms (95%)
[ 138s] threads: 16, tps: 3390.00, reads/s: 47515.95, writes/s: 0.00, response time: 5.79ms (95%)
[ 139s] threads: 16, tps: 3389.00, reads/s: 47468.97, writes/s: 0.00, response time: 5.74ms (95%)
[ 140s] threads: 16, tps: 3406.99, reads/s: 47636.91, writes/s: 0.00, response time: 5.76ms (95%)
[ 141s] threads: 16, tps: 3388.00, reads/s: 47476.03, writes/s: 0.00, response time: 5.75ms (95%)
[ 142s] threads: 16, tps: 3398.02, reads/s: 47561.23, writes/s: 0.00, response time: 5.73ms (95%)
[ 143s] threads: 16, tps: 3381.99, reads/s: 47359.80, writes/s: 0.00, response time: 5.76ms (95%)
[ 144s] threads: 16, tps: 3391.00, reads/s: 47445.01, writes/s: 0.00, response time: 5.79ms (95%)
[ 145s] threads: 16, tps: 3408.00, reads/s: 47725.98, writes/s: 0.00, response time: 5.75ms (95%)
[ 146s] threads: 16, tps: 3417.00, reads/s: 47800.00, writes/s: 0.00, response time: 5.77ms (95%)
[ 147s] threads: 16, tps: 3180.00, reads/s: 44556.04, writes/s: 0.00, response time: 7.52ms (95%)
[ 148s] threads: 16, tps: 2911.00, reads/s: 40741.99, writes/s: 0.00, response time: 9.36ms (95%)
[ 149s] threads: 16, tps: 3389.00, reads/s: 47443.94, writes/s: 0.00, response time: 5.86ms (95%)
[ 150s] threads: 16, tps: 3408.01, reads/s: 47685.12, writes/s: 0.00, response time: 5.72ms (95%)
[ 151s] threads: 16, tps: 3419.99, reads/s: 47915.92, writes/s: 0.00, response time: 5.76ms (95%)
[ 152s] threads: 16, tps: 3404.00, reads/s: 47655.99, writes/s: 0.00, response time: 5.77ms (95%)
[ 153s] threads: 16, tps: 3394.00, reads/s: 47525.02, writes/s: 0.00, response time: 5.73ms (95%)
[ 154s] threads: 16, tps: 3400.98, reads/s: 47586.78, writes/s: 0.00, response time: 5.77ms (95%)
[ 155s] threads: 16, tps: 3398.01, reads/s: 47574.15, writes/s: 0.00, response time: 5.76ms (95%)
[ 156s] threads: 16, tps: 3402.00, reads/s: 47638.01, writes/s: 0.00, response time: 5.74ms (95%)
[ 157s] threads: 16, tps: 3402.02, reads/s: 47600.26, writes/s: 0.00, response time: 5.75ms (95%)
[ 158s] threads: 16, tps: 3503.99, reads/s: 49095.83, writes/s: 0.00, response time: 5.63ms (95%)
[ 159s] threads: 16, tps: 3408.00, reads/s: 47714.95, writes/s: 0.00, response time: 5.73ms (95%)
[ 160s] threads: 16, tps: 3414.00, reads/s: 47796.98, writes/s: 0.00, response time: 5.73ms (95%)
[ 161s] threads: 16, tps: 3405.99, reads/s: 47699.92, writes/s: 0.00, response time: 5.73ms (95%)
[ 162s] threads: 16, tps: 3411.00, reads/s: 47733.03, writes/s: 0.00, response time: 5.73ms (95%)
[ 163s] threads: 16, tps: 3404.01, reads/s: 47635.13, writes/s: 0.00, response time: 5.74ms (95%)
[ 164s] threads: 16, tps: 3418.99, reads/s: 47884.92, writes/s: 0.00, response time: 5.71ms (95%)
[ 165s] threads: 16, tps: 3398.99, reads/s: 47589.91, writes/s: 0.00, response time: 5.76ms (95%)
[ 166s] threads: 16, tps: 3420.01, reads/s: 47877.08, writes/s: 0.00, response time: 5.74ms (95%)
[ 167s] threads: 16, tps: 3408.00, reads/s: 47692.99, writes/s: 0.00, response time: 5.78ms (95%)
[ 168s] threads: 16, tps: 3394.01, reads/s: 47505.08, writes/s: 0.00, response time: 5.78ms (95%)
[ 169s] threads: 16, tps: 3404.99, reads/s: 47673.87, writes/s: 0.00, response time: 5.75ms (95%)
[ 170s] threads: 16, tps: 3418.00, reads/s: 47853.07, writes/s: 0.00, response time: 5.70ms (95%)
[ 171s] threads: 16, tps: 3416.00, reads/s: 47840.06, writes/s: 0.00, response time: 5.70ms (95%)
[ 172s] threads: 16, tps: 3410.00, reads/s: 47740.00, writes/s: 0.00, response time: 5.78ms (95%)
[ 173s] threads: 16, tps: 2845.00, reads/s: 39823.02, writes/s: 0.00, response time: 10.30ms (95%)
[ 174s] threads: 16, tps: 3155.99, reads/s: 44206.90, writes/s: 0.00, response time: 8.02ms (95%)
[ 175s] threads: 16, tps: 3424.01, reads/s: 47902.15, writes/s: 0.00, response time: 5.72ms (95%)
[ 176s] threads: 16, tps: 3434.00, reads/s: 48077.94, writes/s: 0.00, response time: 5.71ms (95%)
[ 177s] threads: 16, tps: 3427.00, reads/s: 48007.93, writes/s: 0.00, response time: 5.72ms (95%)
[ 178s] threads: 16, tps: 3414.00, reads/s: 47776.02, writes/s: 0.00, response time: 5.79ms (95%)
[ 179s] threads: 16, tps: 3422.00, reads/s: 47903.98, writes/s: 0.00, response time: 5.70ms (95%)
[ 180s] threads: 16, tps: 3426.00, reads/s: 48002.02, writes/s: 0.00, response time: 5.70ms (95%)
[ 181s] threads: 16, tps: 3493.00, reads/s: 48894.06, writes/s: 0.00, response time: 5.69ms (95%)
[ 182s] threads: 16, tps: 3432.00, reads/s: 48021.00, writes/s: 0.00, response time: 5.73ms (95%)
[ 183s] threads: 16, tps: 3431.00, reads/s: 48050.99, writes/s: 0.00, response time: 5.74ms (95%)
[ 184s] threads: 16, tps: 3416.99, reads/s: 47817.86, writes/s: 0.00, response time: 5.80ms (95%)
[ 185s] threads: 16, tps: 3425.00, reads/s: 47964.00, writes/s: 0.00, response time: 5.68ms (95%)
[ 186s] threads: 16, tps: 3418.01, reads/s: 47873.16, writes/s: 0.00, response time: 5.70ms (95%)
[ 187s] threads: 16, tps: 3418.02, reads/s: 47829.22, writes/s: 0.00, response time: 5.79ms (95%)
[ 188s] threads: 16, tps: 3428.98, reads/s: 48015.69, writes/s: 0.00, response time: 5.75ms (95%)
[ 189s] threads: 16, tps: 3431.01, reads/s: 48019.14, writes/s: 0.00, response time: 5.70ms (95%)
[ 190s] threads: 16, tps: 3426.99, reads/s: 47971.90, writes/s: 0.00, response time: 5.76ms (95%)
[ 191s] threads: 16, tps: 3419.00, reads/s: 47854.93, writes/s: 0.00, response time: 5.72ms (95%)
[ 192s] threads: 16, tps: 3436.01, reads/s: 48126.10, writes/s: 0.00, response time: 5.65ms (95%)
[ 193s] threads: 16, tps: 3440.00, reads/s: 48167.95, writes/s: 0.00, response time: 5.71ms (95%)
[ 194s] threads: 16, tps: 3435.00, reads/s: 48088.00, writes/s: 0.00, response time: 5.73ms (95%)
[ 195s] threads: 16, tps: 3247.01, reads/s: 45471.09, writes/s: 0.00, response time: 7.03ms (95%)
[ 196s] threads: 16, tps: 3013.99, reads/s: 42171.81, writes/s: 0.00, response time: 8.94ms (95%)
[ 197s] threads: 16, tps: 3261.01, reads/s: 45676.08, writes/s: 0.00, response time: 6.82ms (95%)
[ 198s] threads: 16, tps: 2860.01, reads/s: 40039.08, writes/s: 0.00, response time: 9.99ms (95%)
[ 199s] threads: 16, tps: 3440.00, reads/s: 48135.99, writes/s: 0.00, response time: 5.68ms (95%)
[ 200s] threads: 16, tps: 3438.00, reads/s: 48130.98, writes/s: 0.00, response time: 5.72ms (95%)
[ 201s] threads: 16, tps: 3454.00, reads/s: 48354.93, writes/s: 0.00, response time: 5.68ms (95%)
[ 202s] threads: 16, tps: 3444.00, reads/s: 48236.07, writes/s: 0.00, response time: 5.74ms (95%)
[ 203s] threads: 16, tps: 3446.00, reads/s: 48228.99, writes/s: 0.00, response time: 5.71ms (95%)
[ 204s] threads: 16, tps: 3443.00, reads/s: 48208.00, writes/s: 0.00, response time: 5.69ms (95%)
[ 205s] threads: 16, tps: 3440.00, reads/s: 48169.05, writes/s: 0.00, response time: 5.68ms (95%)
[ 206s] threads: 16, tps: 3439.00, reads/s: 48165.96, writes/s: 0.00, response time: 5.73ms (95%)
[ 207s] threads: 16, tps: 3442.00, reads/s: 48168.04, writes/s: 0.00, response time: 5.74ms (95%)
[ 208s] threads: 16, tps: 3461.00, reads/s: 48448.01, writes/s: 0.00, response time: 5.67ms (95%)
[ 209s] threads: 16, tps: 3447.00, reads/s: 48258.98, writes/s: 0.00, response time: 5.68ms (95%)
[ 210s] threads: 16, tps: 3435.00, reads/s: 48088.00, writes/s: 0.00, response time: 5.71ms (95%)
[ 211s] threads: 16, tps: 3441.99, reads/s: 48210.87, writes/s: 0.00, response time: 5.73ms (95%)
[ 212s] threads: 16, tps: 3455.01, reads/s: 48354.10, writes/s: 0.00, response time: 5.63ms (95%)
[ 213s] threads: 16, tps: 3446.01, reads/s: 48225.14, writes/s: 0.00, response time: 5.68ms (95%)
[ 214s] threads: 16, tps: 3397.99, reads/s: 47608.90, writes/s: 0.00, response time: 5.74ms (95%)
[ 215s] threads: 16, tps: 3393.99, reads/s: 47483.87, writes/s: 0.00, response time: 5.81ms (95%)
[ 216s] threads: 16, tps: 3417.00, reads/s: 47841.96, writes/s: 0.00, response time: 5.76ms (95%)
[ 217s] threads: 16, tps: 3314.01, reads/s: 46364.15, writes/s: 0.00, response time: 6.07ms (95%)
[ 218s] threads: 16, tps: 3430.00, reads/s: 48057.00, writes/s: 0.00, response time: 5.70ms (95%)
[ 219s] threads: 16, tps: 3386.00, reads/s: 47421.02, writes/s: 0.00, response time: 5.87ms (95%)
[ 220s] threads: 16, tps: 3432.99, reads/s: 48067.93, writes/s: 0.00, response time: 5.67ms (95%)
[ 221s] threads: 16, tps: 3443.00, reads/s: 48197.07, writes/s: 0.00, response time: 5.76ms (95%)
[ 222s] threads: 16, tps: 3466.00, reads/s: 48507.97, writes/s: 0.00, response time: 5.65ms (95%)
[ 223s] threads: 16, tps: 3455.99, reads/s: 48390.89, writes/s: 0.00, response time: 5.70ms (95%)
[ 224s] threads: 16, tps: 3470.01, reads/s: 48603.15, writes/s: 0.00, response time: 5.65ms (95%)
[ 225s] threads: 16, tps: 3440.00, reads/s: 48136.04, writes/s: 0.00, response time: 5.75ms (95%)
[ 226s] threads: 16, tps: 3452.99, reads/s: 48328.92, writes/s: 0.00, response time: 5.70ms (95%)
[ 227s] threads: 16, tps: 3441.00, reads/s: 48178.04, writes/s: 0.00, response time: 5.73ms (95%)
[ 228s] threads: 16, tps: 3455.01, reads/s: 48376.13, writes/s: 0.00, response time: 5.69ms (95%)
[ 229s] threads: 16, tps: 3035.00, reads/s: 42479.95, writes/s: 0.00, response time: 8.92ms (95%)
[ 230s] threads: 16, tps: 3137.99, reads/s: 43923.91, writes/s: 0.00, response time: 8.67ms (95%)
[ 231s] threads: 16, tps: 3452.00, reads/s: 48337.06, writes/s: 0.00, response time: 5.72ms (95%)
[ 232s] threads: 16, tps: 3459.99, reads/s: 48428.87, writes/s: 0.00, response time: 5.66ms (95%)
[ 233s] threads: 16, tps: 3449.00, reads/s: 48279.06, writes/s: 0.00, response time: 5.68ms (95%)
[ 234s] threads: 16, tps: 3443.00, reads/s: 48243.99, writes/s: 0.00, response time: 5.67ms (95%)
[ 235s] threads: 16, tps: 3466.00, reads/s: 48488.03, writes/s: 0.00, response time: 5.63ms (95%)
[ 236s] threads: 16, tps: 3445.00, reads/s: 48259.95, writes/s: 0.00, response time: 5.73ms (95%)
[ 237s] threads: 16, tps: 3443.00, reads/s: 48160.03, writes/s: 0.00, response time: 5.71ms (95%)
[ 238s] threads: 16, tps: 3460.01, reads/s: 48463.16, writes/s: 0.00, response time: 5.67ms (95%)
[ 239s] threads: 16, tps: 3450.99, reads/s: 48323.86, writes/s: 0.00, response time: 5.72ms (95%)
[ 240s] threads: 16, tps: 3462.00, reads/s: 48450.96, writes/s: 0.00, response time: 5.68ms (95%)
[ 241s] threads: 16, tps: 3463.01, reads/s: 48495.09, writes/s: 0.00, response time: 5.66ms (95%)
[ 242s] threads: 16, tps: 3455.00, reads/s: 48374.97, writes/s: 0.00, response time: 5.72ms (95%)
[ 243s] threads: 16, tps: 3469.01, reads/s: 48556.15, writes/s: 0.00, response time: 5.69ms (95%)
[ 244s] threads: 16, tps: 3469.99, reads/s: 48571.90, writes/s: 0.00, response time: 5.66ms (95%)
[ 245s] threads: 16, tps: 3449.00, reads/s: 48302.96, writes/s: 0.00, response time: 5.69ms (95%)
[ 246s] threads: 16, tps: 3453.99, reads/s: 48367.88, writes/s: 0.00, response time: 5.68ms (95%)
[ 247s] threads: 16, tps: 3263.01, reads/s: 45680.11, writes/s: 0.00, response time: 6.87ms (95%)
