sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 1
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 1, tps: 90.06, reads/s: 1274.89, writes/s: 360.25, response time: 13.37ms (95%)
[   2s] threads: 1, tps: 108.01, reads/s: 1510.09, writes/s: 432.03, response time: 12.62ms (95%)
[   3s] threads: 1, tps: 117.99, reads/s: 1652.90, writes/s: 471.97, response time: 11.78ms (95%)
[   4s] threads: 1, tps: 124.01, reads/s: 1736.08, writes/s: 496.02, response time: 9.64ms (95%)
[   5s] threads: 1, tps: 127.00, reads/s: 1771.01, writes/s: 508.00, response time: 9.36ms (95%)
[   6s] threads: 1, tps: 131.00, reads/s: 1832.98, writes/s: 523.99, response time: 8.93ms (95%)
[   7s] threads: 1, tps: 132.00, reads/s: 1845.03, writes/s: 528.01, response time: 8.79ms (95%)
[   8s] threads: 1, tps: 132.00, reads/s: 1859.97, writes/s: 529.99, response time: 8.89ms (95%)
[   9s] threads: 1, tps: 135.00, reads/s: 1889.03, writes/s: 538.01, response time: 8.83ms (95%)
[  10s] threads: 1, tps: 138.00, reads/s: 1932.00, writes/s: 552.00, response time: 8.56ms (95%)
[  11s] threads: 1, tps: 143.00, reads/s: 2002.97, writes/s: 573.99, response time: 8.13ms (95%)
[  12s] threads: 1, tps: 140.99, reads/s: 1973.88, writes/s: 565.97, response time: 8.30ms (95%)
[  13s] threads: 1, tps: 143.00, reads/s: 1988.07, writes/s: 568.02, response time: 8.46ms (95%)
[  14s] threads: 1, tps: 142.00, reads/s: 2001.95, writes/s: 569.99, response time: 8.79ms (95%)
[  15s] threads: 1, tps: 134.01, reads/s: 1869.10, writes/s: 534.03, response time: 8.39ms (95%)
[  16s] threads: 1, tps: 144.00, reads/s: 2023.00, writes/s: 578.00, response time: 8.37ms (95%)
[  17s] threads: 1, tps: 120.00, reads/s: 1677.02, writes/s: 478.01, response time: 11.27ms (95%)
[  18s] threads: 1, tps: 94.00, reads/s: 1314.99, writes/s: 376.00, response time: 38.64ms (95%)
[  19s] threads: 1, tps: 149.00, reads/s: 2090.04, writes/s: 596.01, response time: 7.93ms (95%)
[  20s] threads: 1, tps: 150.00, reads/s: 2095.95, writes/s: 599.99, response time: 7.93ms (95%)
[  21s] threads: 1, tps: 147.00, reads/s: 2057.97, writes/s: 587.99, response time: 7.89ms (95%)
[  22s] threads: 1, tps: 152.00, reads/s: 2123.03, writes/s: 608.01, response time: 7.75ms (95%)
[  23s] threads: 1, tps: 150.00, reads/s: 2105.02, writes/s: 600.01, response time: 7.79ms (95%)
[  24s] threads: 1, tps: 155.00, reads/s: 2159.97, writes/s: 619.99, response time: 7.56ms (95%)
[  25s] threads: 1, tps: 149.00, reads/s: 2097.03, writes/s: 596.01, response time: 8.49ms (95%)
[  26s] threads: 1, tps: 153.99, reads/s: 2154.93, writes/s: 615.98, response time: 7.68ms (95%)
[  27s] threads: 1, tps: 158.01, reads/s: 2213.08, writes/s: 632.02, response time: 7.47ms (95%)
[  28s] threads: 1, tps: 157.00, reads/s: 2193.96, writes/s: 627.99, response time: 7.64ms (95%)
[  29s] threads: 1, tps: 155.99, reads/s: 2188.91, writes/s: 623.97, response time: 7.73ms (95%)
[  30s] threads: 1, tps: 160.01, reads/s: 2241.12, writes/s: 640.03, response time: 7.25ms (95%)
[  31s] threads: 1, tps: 157.00, reads/s: 2188.96, writes/s: 627.99, response time: 7.56ms (95%)
[  32s] threads: 1, tps: 158.00, reads/s: 2213.02, writes/s: 632.01, response time: 7.60ms (95%)
[  33s] threads: 1, tps: 157.00, reads/s: 2199.99, writes/s: 628.00, response time: 7.51ms (95%)
[  34s] threads: 1, tps: 160.00, reads/s: 2238.05, writes/s: 640.01, response time: 7.62ms (95%)
[  35s] threads: 1, tps: 157.00, reads/s: 2198.98, writes/s: 628.00, response time: 7.63ms (95%)
