sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 32
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 32, tps: 3701.47, reads/s: 52100.63, writes/s: 0.00, response time: 10.82ms (95%)
[ 108s] threads: 32, tps: 4791.99, reads/s: 67147.86, writes/s: 0.00, response time: 11.21ms (95%)
[ 109s] threads: 32, tps: 4823.02, reads/s: 67470.25, writes/s: 0.00, response time: 10.04ms (95%)
[ 110s] threads: 32, tps: 4885.03, reads/s: 68412.35, writes/s: 0.00, response time: 8.67ms (95%)
[ 111s] threads: 32, tps: 4870.98, reads/s: 68207.77, writes/s: 0.00, response time: 7.82ms (95%)
[ 112s] threads: 32, tps: 4871.98, reads/s: 68235.76, writes/s: 0.00, response time: 8.09ms (95%)
[ 113s] threads: 32, tps: 4914.94, reads/s: 68771.22, writes/s: 0.00, response time: 8.26ms (95%)
[ 114s] threads: 32, tps: 4854.04, reads/s: 67900.63, writes/s: 0.00, response time: 8.03ms (95%)
[ 115s] threads: 32, tps: 4793.02, reads/s: 67142.22, writes/s: 0.00, response time: 8.22ms (95%)
[ 116s] threads: 32, tps: 4838.01, reads/s: 67693.11, writes/s: 0.00, response time: 8.45ms (95%)
[ 117s] threads: 32, tps: 4841.99, reads/s: 67838.93, writes/s: 0.00, response time: 8.29ms (95%)
[ 118s] threads: 32, tps: 4855.01, reads/s: 67956.08, writes/s: 0.00, response time: 8.27ms (95%)
[ 119s] threads: 32, tps: 4862.98, reads/s: 68130.70, writes/s: 0.00, response time: 8.13ms (95%)
[ 120s] threads: 32, tps: 4907.04, reads/s: 68702.49, writes/s: 0.00, response time: 8.25ms (95%)
[ 121s] threads: 32, tps: 4987.97, reads/s: 69779.57, writes/s: 0.00, response time: 8.14ms (95%)
[ 122s] threads: 32, tps: 5064.01, reads/s: 70939.09, writes/s: 0.00, response time: 7.93ms (95%)
[ 123s] threads: 32, tps: 4940.01, reads/s: 69082.19, writes/s: 0.00, response time: 8.17ms (95%)
[ 124s] threads: 32, tps: 4921.94, reads/s: 68985.12, writes/s: 0.00, response time: 8.32ms (95%)
[ 125s] threads: 32, tps: 4942.08, reads/s: 69147.15, writes/s: 0.00, response time: 8.29ms (95%)
[ 126s] threads: 32, tps: 4936.98, reads/s: 69108.78, writes/s: 0.00, response time: 8.40ms (95%)
[ 127s] threads: 32, tps: 4942.98, reads/s: 69206.74, writes/s: 0.00, response time: 8.37ms (95%)
[ 128s] threads: 32, tps: 4930.01, reads/s: 69058.19, writes/s: 0.00, response time: 8.33ms (95%)
[ 129s] threads: 32, tps: 4942.99, reads/s: 69194.90, writes/s: 0.00, response time: 8.35ms (95%)
[ 130s] threads: 32, tps: 4947.02, reads/s: 69239.28, writes/s: 0.00, response time: 8.36ms (95%)
[ 131s] threads: 32, tps: 4946.97, reads/s: 69281.62, writes/s: 0.00, response time: 8.32ms (95%)
[ 132s] threads: 32, tps: 4943.01, reads/s: 69158.15, writes/s: 0.00, response time: 8.35ms (95%)
[ 133s] threads: 32, tps: 4949.00, reads/s: 69329.94, writes/s: 0.00, response time: 8.33ms (95%)
[ 134s] threads: 32, tps: 4853.99, reads/s: 67946.90, writes/s: 0.00, response time: 8.24ms (95%)
[ 135s] threads: 32, tps: 4866.99, reads/s: 68083.89, writes/s: 0.00, response time: 8.34ms (95%)
[ 136s] threads: 32, tps: 4886.00, reads/s: 68471.05, writes/s: 0.00, response time: 8.25ms (95%)
[ 137s] threads: 32, tps: 4879.01, reads/s: 68294.07, writes/s: 0.00, response time: 8.37ms (95%)
[ 138s] threads: 32, tps: 4885.88, reads/s: 68389.34, writes/s: 0.00, response time: 8.32ms (95%)
[ 139s] threads: 32, tps: 4882.03, reads/s: 68359.36, writes/s: 0.00, response time: 8.08ms (95%)
[ 140s] threads: 32, tps: 4862.11, reads/s: 68042.57, writes/s: 0.00, response time: 8.20ms (95%)
[ 141s] threads: 32, tps: 4876.98, reads/s: 68314.69, writes/s: 0.00, response time: 8.10ms (95%)
[ 142s] threads: 32, tps: 4886.01, reads/s: 68366.17, writes/s: 0.00, response time: 8.15ms (95%)
[ 143s] threads: 32, tps: 4901.99, reads/s: 68639.86, writes/s: 0.00, response time: 8.30ms (95%)
[ 144s] threads: 32, tps: 4918.99, reads/s: 68857.86, writes/s: 0.00, response time: 8.36ms (95%)
[ 145s] threads: 32, tps: 4953.01, reads/s: 69343.10, writes/s: 0.00, response time: 8.30ms (95%)
[ 146s] threads: 32, tps: 4948.02, reads/s: 69288.25, writes/s: 0.00, response time: 8.44ms (95%)
[ 147s] threads: 32, tps: 4950.98, reads/s: 69286.66, writes/s: 0.00, response time: 8.48ms (95%)
[ 148s] threads: 32, tps: 4950.02, reads/s: 69308.21, writes/s: 0.00, response time: 8.40ms (95%)
[ 149s] threads: 32, tps: 4958.00, reads/s: 69422.97, writes/s: 0.00, response time: 8.39ms (95%)
[ 150s] threads: 32, tps: 4956.00, reads/s: 69443.01, writes/s: 0.00, response time: 8.37ms (95%)
[ 151s] threads: 32, tps: 4963.99, reads/s: 69395.91, writes/s: 0.00, response time: 8.40ms (95%)
[ 152s] threads: 32, tps: 4943.00, reads/s: 69238.94, writes/s: 0.00, response time: 8.36ms (95%)
[ 153s] threads: 32, tps: 4953.00, reads/s: 69358.95, writes/s: 0.00, response time: 8.38ms (95%)
[ 154s] threads: 32, tps: 4944.00, reads/s: 69197.03, writes/s: 0.00, response time: 8.25ms (95%)
[ 155s] threads: 32, tps: 4929.89, reads/s: 69022.49, writes/s: 0.00, response time: 8.07ms (95%)
[ 156s] threads: 32, tps: 4936.12, reads/s: 69127.74, writes/s: 0.00, response time: 8.09ms (95%)
[ 157s] threads: 32, tps: 4919.97, reads/s: 68852.62, writes/s: 0.00, response time: 7.98ms (95%)
[ 158s] threads: 32, tps: 4932.02, reads/s: 69043.24, writes/s: 0.00, response time: 8.10ms (95%)
[ 159s] threads: 32, tps: 4962.99, reads/s: 69478.92, writes/s: 0.00, response time: 8.06ms (95%)
[ 160s] threads: 32, tps: 4982.03, reads/s: 69816.45, writes/s: 0.00, response time: 8.06ms (95%)
[ 161s] threads: 32, tps: 4972.97, reads/s: 69584.53, writes/s: 0.00, response time: 8.13ms (95%)
[ 162s] threads: 32, tps: 4926.91, reads/s: 68986.68, writes/s: 0.00, response time: 8.07ms (95%)
[ 163s] threads: 32, tps: 4905.98, reads/s: 68648.65, writes/s: 0.00, response time: 7.75ms (95%)
[ 164s] threads: 32, tps: 4948.14, reads/s: 69246.01, writes/s: 0.00, response time: 8.20ms (95%)
[ 165s] threads: 32, tps: 4948.99, reads/s: 69329.90, writes/s: 0.00, response time: 8.39ms (95%)
[ 166s] threads: 32, tps: 4962.98, reads/s: 69492.73, writes/s: 0.00, response time: 8.31ms (95%)
[ 167s] threads: 32, tps: 4962.98, reads/s: 69471.76, writes/s: 0.00, response time: 8.39ms (95%)
[ 168s] threads: 32, tps: 4959.02, reads/s: 69450.34, writes/s: 0.00, response time: 8.37ms (95%)
[ 169s] threads: 32, tps: 4971.00, reads/s: 69579.06, writes/s: 0.00, response time: 8.35ms (95%)
[ 170s] threads: 32, tps: 4961.03, reads/s: 69450.38, writes/s: 0.00, response time: 8.37ms (95%)
[ 171s] threads: 32, tps: 4967.97, reads/s: 69530.56, writes/s: 0.00, response time: 8.37ms (95%)
[ 172s] threads: 32, tps: 4965.01, reads/s: 69532.11, writes/s: 0.00, response time: 8.29ms (95%)
[ 173s] threads: 32, tps: 4958.96, reads/s: 69440.43, writes/s: 0.00, response time: 8.41ms (95%)
[ 174s] threads: 32, tps: 4880.05, reads/s: 68247.71, writes/s: 0.00, response time: 8.17ms (95%)
[ 175s] threads: 32, tps: 4879.98, reads/s: 68357.68, writes/s: 0.00, response time: 8.38ms (95%)
[ 176s] threads: 32, tps: 4880.00, reads/s: 68351.99, writes/s: 0.00, response time: 8.06ms (95%)
[ 177s] threads: 32, tps: 4921.02, reads/s: 68864.34, writes/s: 0.00, response time: 8.15ms (95%)
[ 178s] threads: 32, tps: 4860.98, reads/s: 68038.77, writes/s: 0.00, response time: 8.51ms (95%)
[ 179s] threads: 32, tps: 4836.94, reads/s: 67738.20, writes/s: 0.00, response time: 8.23ms (95%)
[ 180s] threads: 32, tps: 4838.07, reads/s: 67705.94, writes/s: 0.00, response time: 8.01ms (95%)
[ 181s] threads: 32, tps: 4884.99, reads/s: 68439.92, writes/s: 0.00, response time: 8.14ms (95%)
[ 182s] threads: 32, tps: 4905.01, reads/s: 68670.12, writes/s: 0.00, response time: 8.12ms (95%)
[ 183s] threads: 32, tps: 4941.99, reads/s: 69235.79, writes/s: 0.00, response time: 8.08ms (95%)
[ 184s] threads: 32, tps: 4961.00, reads/s: 69397.05, writes/s: 0.00, response time: 8.33ms (95%)
[ 185s] threads: 32, tps: 4962.03, reads/s: 69457.42, writes/s: 0.00, response time: 8.40ms (95%)
[ 186s] threads: 32, tps: 4939.97, reads/s: 69182.52, writes/s: 0.00, response time: 8.45ms (95%)
[ 187s] threads: 32, tps: 4966.92, reads/s: 69524.83, writes/s: 0.00, response time: 8.42ms (95%)
[ 188s] threads: 32, tps: 4964.07, reads/s: 69478.01, writes/s: 0.00, response time: 8.47ms (95%)
[ 189s] threads: 32, tps: 4962.01, reads/s: 69477.08, writes/s: 0.00, response time: 8.38ms (95%)
[ 190s] threads: 32, tps: 4968.99, reads/s: 69531.92, writes/s: 0.00, response time: 8.42ms (95%)
[ 191s] threads: 32, tps: 4964.00, reads/s: 69542.98, writes/s: 0.00, response time: 8.40ms (95%)
[ 192s] threads: 32, tps: 4961.02, reads/s: 69429.28, writes/s: 0.00, response time: 8.46ms (95%)
[ 193s] threads: 32, tps: 4966.00, reads/s: 69549.07, writes/s: 0.00, response time: 8.44ms (95%)
[ 194s] threads: 32, tps: 4915.00, reads/s: 68801.94, writes/s: 0.00, response time: 8.44ms (95%)
[ 195s] threads: 32, tps: 4933.99, reads/s: 69066.84, writes/s: 0.00, response time: 8.26ms (95%)
[ 196s] threads: 32, tps: 4936.02, reads/s: 69118.25, writes/s: 0.00, response time: 7.94ms (95%)
[ 197s] threads: 32, tps: 4936.00, reads/s: 69096.00, writes/s: 0.00, response time: 8.06ms (95%)
[ 198s] threads: 32, tps: 4953.99, reads/s: 69349.84, writes/s: 0.00, response time: 8.36ms (95%)
[ 199s] threads: 32, tps: 4952.02, reads/s: 69339.21, writes/s: 0.00, response time: 7.95ms (95%)
[ 200s] threads: 32, tps: 4914.99, reads/s: 68812.82, writes/s: 0.00, response time: 7.92ms (95%)
[ 201s] threads: 32, tps: 4948.97, reads/s: 69245.59, writes/s: 0.00, response time: 8.12ms (95%)
[ 202s] threads: 32, tps: 4992.03, reads/s: 69904.41, writes/s: 0.00, response time: 7.97ms (95%)
[ 203s] threads: 32, tps: 5002.99, reads/s: 70057.85, writes/s: 0.00, response time: 8.00ms (95%)
[ 204s] threads: 32, tps: 4908.03, reads/s: 68688.40, writes/s: 0.00, response time: 8.17ms (95%)
[ 205s] threads: 32, tps: 4871.88, reads/s: 68216.26, writes/s: 0.00, response time: 8.16ms (95%)
[ 206s] threads: 32, tps: 4900.10, reads/s: 68552.47, writes/s: 0.00, response time: 8.12ms (95%)
[ 207s] threads: 32, tps: 4882.98, reads/s: 68430.76, writes/s: 0.00, response time: 8.12ms (95%)
[ 208s] threads: 32, tps: 4840.97, reads/s: 67753.64, writes/s: 0.00, response time: 8.07ms (95%)
[ 209s] threads: 32, tps: 4900.04, reads/s: 68583.56, writes/s: 0.00, response time: 8.09ms (95%)
[ 210s] threads: 32, tps: 4946.02, reads/s: 69301.22, writes/s: 0.00, response time: 8.03ms (95%)
[ 211s] threads: 32, tps: 4930.99, reads/s: 69048.83, writes/s: 0.00, response time: 7.88ms (95%)
[ 212s] threads: 32, tps: 4944.00, reads/s: 69197.94, writes/s: 0.00, response time: 7.96ms (95%)
[ 213s] threads: 32, tps: 4968.93, reads/s: 69546.01, writes/s: 0.00, response time: 8.27ms (95%)
[ 214s] threads: 32, tps: 4970.09, reads/s: 69603.27, writes/s: 0.00, response time: 8.21ms (95%)
[ 215s] threads: 32, tps: 4378.00, reads/s: 61273.98, writes/s: 0.00, response time: 12.02ms (95%)
[ 216s] threads: 32, tps: 4369.00, reads/s: 61157.96, writes/s: 0.00, response time: 12.80ms (95%)
[ 217s] threads: 32, tps: 4983.97, reads/s: 69779.61, writes/s: 0.00, response time: 8.38ms (95%)
[ 218s] threads: 32, tps: 4976.91, reads/s: 69671.70, writes/s: 0.00, response time: 8.36ms (95%)
[ 219s] threads: 32, tps: 5000.12, reads/s: 69967.66, writes/s: 0.00, response time: 8.41ms (95%)
[ 220s] threads: 32, tps: 4976.92, reads/s: 69708.84, writes/s: 0.00, response time: 8.37ms (95%)
[ 221s] threads: 32, tps: 4980.08, reads/s: 69692.06, writes/s: 0.00, response time: 8.33ms (95%)
[ 222s] threads: 32, tps: 4977.00, reads/s: 69732.99, writes/s: 0.00, response time: 8.32ms (95%)
[ 223s] threads: 32, tps: 4980.00, reads/s: 69706.98, writes/s: 0.00, response time: 8.27ms (95%)
[ 224s] threads: 32, tps: 4973.92, reads/s: 69650.88, writes/s: 0.00, response time: 8.31ms (95%)
[ 225s] threads: 32, tps: 4985.11, reads/s: 69734.51, writes/s: 0.00, response time: 8.36ms (95%)
[ 226s] threads: 32, tps: 4980.98, reads/s: 69765.77, writes/s: 0.00, response time: 8.40ms (95%)
[ 227s] threads: 32, tps: 4971.99, reads/s: 69578.86, writes/s: 0.00, response time: 8.37ms (95%)
[ 228s] threads: 32, tps: 4956.00, reads/s: 69425.97, writes/s: 0.00, response time: 8.49ms (95%)
[ 229s] threads: 32, tps: 4976.01, reads/s: 69667.11, writes/s: 0.00, response time: 8.48ms (95%)
[ 230s] threads: 32, tps: 4983.01, reads/s: 69732.11, writes/s: 0.00, response time: 8.48ms (95%)
[ 231s] threads: 32, tps: 4976.98, reads/s: 69673.78, writes/s: 0.00, response time: 8.49ms (95%)
[ 232s] threads: 32, tps: 4968.02, reads/s: 69575.27, writes/s: 0.00, response time: 8.29ms (95%)
[ 233s] threads: 32, tps: 4981.98, reads/s: 69746.75, writes/s: 0.00, response time: 8.46ms (95%)
[ 234s] threads: 32, tps: 4895.98, reads/s: 68584.70, writes/s: 0.00, response time: 8.29ms (95%)
[ 235s] threads: 32, tps: 4896.03, reads/s: 68505.38, writes/s: 0.00, response time: 8.09ms (95%)
[ 236s] threads: 32, tps: 4937.94, reads/s: 69075.13, writes/s: 0.00, response time: 8.15ms (95%)
[ 237s] threads: 32, tps: 4879.06, reads/s: 68300.81, writes/s: 0.00, response time: 8.43ms (95%)
[ 238s] threads: 32, tps: 4882.01, reads/s: 68371.09, writes/s: 0.00, response time: 8.12ms (95%)
[ 239s] threads: 32, tps: 4923.93, reads/s: 68928.06, writes/s: 0.00, response time: 8.30ms (95%)
[ 240s] threads: 32, tps: 4911.07, reads/s: 68803.92, writes/s: 0.00, response time: 8.13ms (95%)
[ 241s] threads: 32, tps: 4910.01, reads/s: 68742.13, writes/s: 0.00, response time: 8.14ms (95%)
[ 242s] threads: 32, tps: 4959.97, reads/s: 69390.58, writes/s: 0.00, response time: 8.04ms (95%)
[ 243s] threads: 32, tps: 4966.02, reads/s: 69533.28, writes/s: 0.00, response time: 8.08ms (95%)
[ 244s] threads: 32, tps: 4956.99, reads/s: 69438.92, writes/s: 0.00, response time: 8.01ms (95%)
[ 245s] threads: 32, tps: 4964.03, reads/s: 69494.41, writes/s: 0.00, response time: 8.11ms (95%)
[ 246s] threads: 32, tps: 4969.98, reads/s: 69529.72, writes/s: 0.00, response time: 8.13ms (95%)
[ 247s] threads: 32, tps: 4964.00, reads/s: 69576.04, writes/s: 0.00, response time: 8.13ms (95%)
