sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 4, tps: 473.40, reads/s: 6648.59, writes/s: 1893.59, response time: 10.39ms (95%)
[   2s] threads: 4, tps: 537.99, reads/s: 7560.82, writes/s: 2156.95, response time: 9.02ms (95%)
[   3s] threads: 4, tps: 567.02, reads/s: 7910.24, writes/s: 2263.07, response time: 8.61ms (95%)
[   4s] threads: 4, tps: 556.00, reads/s: 7806.00, writes/s: 2226.00, response time: 9.03ms (95%)
[   5s] threads: 4, tps: 576.00, reads/s: 8062.00, writes/s: 2302.00, response time: 8.54ms (95%)
[   6s] threads: 4, tps: 589.00, reads/s: 8249.01, writes/s: 2356.00, response time: 8.56ms (95%)
[   7s] threads: 4, tps: 603.00, reads/s: 8431.99, writes/s: 2415.00, response time: 8.16ms (95%)
[   8s] threads: 4, tps: 607.00, reads/s: 8495.99, writes/s: 2425.00, response time: 8.21ms (95%)
[   9s] threads: 4, tps: 618.00, reads/s: 8658.01, writes/s: 2478.00, response time: 7.98ms (95%)
[  10s] threads: 4, tps: 623.99, reads/s: 8734.89, writes/s: 2489.97, response time: 7.84ms (95%)
[  11s] threads: 4, tps: 636.01, reads/s: 8907.08, writes/s: 2544.02, response time: 7.55ms (95%)
[  12s] threads: 4, tps: 623.98, reads/s: 8722.73, writes/s: 2495.92, response time: 7.75ms (95%)
[  13s] threads: 4, tps: 630.02, reads/s: 8803.26, writes/s: 2520.07, response time: 7.70ms (95%)
[  14s] threads: 4, tps: 651.98, reads/s: 9162.75, writes/s: 2607.93, response time: 7.35ms (95%)
[  15s] threads: 4, tps: 653.02, reads/s: 9128.26, writes/s: 2612.07, response time: 7.37ms (95%)
[  16s] threads: 4, tps: 660.00, reads/s: 9255.99, writes/s: 2645.00, response time: 7.17ms (95%)
[  17s] threads: 4, tps: 643.99, reads/s: 9001.82, writes/s: 2570.95, response time: 7.49ms (95%)
[  18s] threads: 4, tps: 652.01, reads/s: 9128.18, writes/s: 2608.05, response time: 7.38ms (95%)
[  19s] threads: 4, tps: 644.00, reads/s: 9020.00, writes/s: 2578.00, response time: 7.44ms (95%)
[  20s] threads: 4, tps: 600.00, reads/s: 8393.99, writes/s: 2398.00, response time: 11.38ms (95%)
[  21s] threads: 4, tps: 651.00, reads/s: 9129.05, writes/s: 2607.01, response time: 7.44ms (95%)
[  22s] threads: 4, tps: 649.00, reads/s: 9075.00, writes/s: 2593.00, response time: 7.52ms (95%)
[  23s] threads: 4, tps: 674.00, reads/s: 9439.00, writes/s: 2698.00, response time: 7.26ms (95%)
[  24s] threads: 4, tps: 675.00, reads/s: 9427.01, writes/s: 2698.00, response time: 7.18ms (95%)
[  25s] threads: 4, tps: 655.00, reads/s: 9197.98, writes/s: 2619.99, response time: 7.72ms (95%)
[  26s] threads: 4, tps: 684.00, reads/s: 9583.02, writes/s: 2740.01, response time: 7.06ms (95%)
[  27s] threads: 4, tps: 680.00, reads/s: 9509.97, writes/s: 2715.99, response time: 7.19ms (95%)
[  28s] threads: 4, tps: 685.00, reads/s: 9584.95, writes/s: 2741.98, response time: 7.18ms (95%)
[  29s] threads: 4, tps: 662.00, reads/s: 9260.04, writes/s: 2646.01, response time: 7.27ms (95%)
[  30s] threads: 4, tps: 690.00, reads/s: 9686.98, writes/s: 2762.99, response time: 6.99ms (95%)
[  31s] threads: 4, tps: 702.01, reads/s: 9800.07, writes/s: 2805.02, response time: 6.77ms (95%)
[  32s] threads: 4, tps: 692.99, reads/s: 9710.84, writes/s: 2771.95, response time: 6.85ms (95%)
[  33s] threads: 4, tps: 701.01, reads/s: 9820.16, writes/s: 2807.04, response time: 6.85ms (95%)
[  34s] threads: 4, tps: 689.00, reads/s: 9646.99, writes/s: 2753.00, response time: 6.93ms (95%)
[  35s] threads: 4, tps: 689.00, reads/s: 9641.99, writes/s: 2756.00, response time: 7.05ms (95%)
[  36s] threads: 4, tps: 697.00, reads/s: 9740.02, writes/s: 2788.01, response time: 7.00ms (95%)
[  37s] threads: 4, tps: 678.00, reads/s: 9503.00, writes/s: 2712.00, response time: 7.16ms (95%)
[  38s] threads: 4, tps: 712.00, reads/s: 9983.97, writes/s: 2849.99, response time: 6.74ms (95%)
[  39s] threads: 4, tps: 697.00, reads/s: 9747.98, writes/s: 2786.99, response time: 7.02ms (95%)
[  40s] threads: 4, tps: 706.99, reads/s: 9898.86, writes/s: 2829.96, response time: 6.83ms (95%)
[  41s] threads: 4, tps: 726.01, reads/s: 10166.20, writes/s: 2901.06, response time: 6.63ms (95%)
[  42s] threads: 4, tps: 713.00, reads/s: 9966.99, writes/s: 2852.00, response time: 6.80ms (95%)
[  43s] threads: 4, tps: 709.00, reads/s: 9943.99, writes/s: 2840.00, response time: 6.69ms (95%)
[  44s] threads: 4, tps: 707.00, reads/s: 9888.00, writes/s: 2824.00, response time: 6.70ms (95%)
[  45s] threads: 4, tps: 713.00, reads/s: 9980.00, writes/s: 2852.00, response time: 6.78ms (95%)
[  46s] threads: 4, tps: 690.00, reads/s: 9657.01, writes/s: 2761.00, response time: 7.03ms (95%)
[  47s] threads: 4, tps: 689.00, reads/s: 9663.00, writes/s: 2755.00, response time: 7.07ms (95%)
[  48s] threads: 4, tps: 672.00, reads/s: 9399.00, writes/s: 2688.00, response time: 7.29ms (95%)
[  49s] threads: 4, tps: 662.00, reads/s: 9285.00, writes/s: 2649.00, response time: 7.46ms (95%)
[  50s] threads: 4, tps: 691.00, reads/s: 9649.01, writes/s: 2763.00, response time: 7.14ms (95%)
[  51s] threads: 4, tps: 700.00, reads/s: 9810.00, writes/s: 2802.00, response time: 7.07ms (95%)
[  52s] threads: 4, tps: 703.00, reads/s: 9841.99, writes/s: 2812.00, response time: 7.05ms (95%)
[  53s] threads: 4, tps: 708.00, reads/s: 9906.97, writes/s: 2832.99, response time: 6.93ms (95%)
[  54s] threads: 4, tps: 726.00, reads/s: 10166.96, writes/s: 2900.99, response time: 6.61ms (95%)
[  55s] threads: 4, tps: 723.00, reads/s: 10104.02, writes/s: 2892.00, response time: 6.77ms (95%)
[  56s] threads: 4, tps: 721.00, reads/s: 10118.04, writes/s: 2884.01, response time: 6.66ms (95%)
[  57s] threads: 4, tps: 720.99, reads/s: 10073.92, writes/s: 2883.98, response time: 6.81ms (95%)
[  58s] threads: 4, tps: 724.01, reads/s: 10166.08, writes/s: 2900.02, response time: 6.57ms (95%)
[  59s] threads: 4, tps: 730.00, reads/s: 10199.00, writes/s: 2918.00, response time: 6.56ms (95%)
[  60s] threads: 4, tps: 718.00, reads/s: 10054.97, writes/s: 2869.99, response time: 6.74ms (95%)
[  61s] threads: 4, tps: 727.00, reads/s: 10185.97, writes/s: 2907.99, response time: 6.79ms (95%)
[  62s] threads: 4, tps: 735.00, reads/s: 10285.02, writes/s: 2940.00, response time: 6.52ms (95%)
[  63s] threads: 4, tps: 720.98, reads/s: 10095.68, writes/s: 2886.91, response time: 6.87ms (95%)
[  64s] threads: 4, tps: 737.02, reads/s: 10304.32, writes/s: 2945.09, response time: 6.49ms (95%)
[  65s] threads: 4, tps: 725.00, reads/s: 10165.00, writes/s: 2900.00, response time: 6.88ms (95%)
[  66s] threads: 4, tps: 741.00, reads/s: 10374.00, writes/s: 2964.00, response time: 6.49ms (95%)
[  67s] threads: 4, tps: 725.00, reads/s: 10145.01, writes/s: 2900.00, response time: 6.66ms (95%)
[  68s] threads: 4, tps: 732.00, reads/s: 10252.00, writes/s: 2932.00, response time: 6.61ms (95%)
[  69s] threads: 4, tps: 732.00, reads/s: 10228.98, writes/s: 2923.99, response time: 6.57ms (95%)
[  70s] threads: 4, tps: 735.00, reads/s: 10309.95, writes/s: 2939.99, response time: 6.53ms (95%)
[  71s] threads: 4, tps: 736.01, reads/s: 10285.12, writes/s: 2944.03, response time: 6.54ms (95%)
[  72s] threads: 4, tps: 689.00, reads/s: 9664.98, writes/s: 2758.00, response time: 8.51ms (95%)
[  73s] threads: 4, tps: 732.00, reads/s: 10235.01, writes/s: 2926.00, response time: 6.90ms (95%)
[  74s] threads: 4, tps: 748.00, reads/s: 10479.01, writes/s: 2992.00, response time: 6.40ms (95%)
