sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 4, tps: 713.51, reads/s: 10006.12, writes/s: 0.00, response time: 7.75ms (95%)
[  44s] threads: 4, tps: 1021.99, reads/s: 14312.87, writes/s: 0.00, response time: 4.59ms (95%)
[  45s] threads: 4, tps: 1067.01, reads/s: 14927.12, writes/s: 0.00, response time: 4.33ms (95%)
[  46s] threads: 4, tps: 1003.00, reads/s: 14049.02, writes/s: 0.00, response time: 4.83ms (95%)
[  47s] threads: 4, tps: 1072.99, reads/s: 15007.92, writes/s: 0.00, response time: 4.36ms (95%)
[  48s] threads: 4, tps: 1048.00, reads/s: 14698.05, writes/s: 0.00, response time: 4.52ms (95%)
[  49s] threads: 4, tps: 1055.00, reads/s: 14755.94, writes/s: 0.00, response time: 4.56ms (95%)
[  50s] threads: 4, tps: 1077.00, reads/s: 15089.05, writes/s: 0.00, response time: 4.32ms (95%)
[  51s] threads: 4, tps: 1060.00, reads/s: 14815.02, writes/s: 0.00, response time: 4.43ms (95%)
[  52s] threads: 4, tps: 1032.00, reads/s: 14479.94, writes/s: 0.00, response time: 4.57ms (95%)
[  53s] threads: 4, tps: 1044.00, reads/s: 14595.06, writes/s: 0.00, response time: 4.58ms (95%)
[  54s] threads: 4, tps: 1026.00, reads/s: 14372.03, writes/s: 0.00, response time: 4.64ms (95%)
[  55s] threads: 4, tps: 1077.00, reads/s: 15072.97, writes/s: 0.00, response time: 4.42ms (95%)
[  56s] threads: 4, tps: 1043.00, reads/s: 14602.00, writes/s: 0.00, response time: 4.58ms (95%)
[  57s] threads: 4, tps: 1051.00, reads/s: 14711.99, writes/s: 0.00, response time: 4.54ms (95%)
[  58s] threads: 4, tps: 991.00, reads/s: 13883.03, writes/s: 0.00, response time: 5.25ms (95%)
[  59s] threads: 4, tps: 1058.99, reads/s: 14820.79, writes/s: 0.00, response time: 4.49ms (95%)
[  60s] threads: 4, tps: 1056.01, reads/s: 14794.21, writes/s: 0.00, response time: 4.53ms (95%)
[  61s] threads: 4, tps: 1035.00, reads/s: 14488.00, writes/s: 0.00, response time: 5.08ms (95%)
[  62s] threads: 4, tps: 924.00, reads/s: 12923.99, writes/s: 0.00, response time: 5.74ms (95%)
[  63s] threads: 4, tps: 951.00, reads/s: 13335.00, writes/s: 0.00, response time: 5.57ms (95%)
[  64s] threads: 4, tps: 868.00, reads/s: 12152.00, writes/s: 0.00, response time: 5.85ms (95%)
[  65s] threads: 4, tps: 938.00, reads/s: 13117.00, writes/s: 0.00, response time: 5.70ms (95%)
[  66s] threads: 4, tps: 1095.00, reads/s: 15330.95, writes/s: 0.00, response time: 4.27ms (95%)
[  67s] threads: 4, tps: 1038.00, reads/s: 14539.04, writes/s: 0.00, response time: 4.58ms (95%)
[  68s] threads: 4, tps: 1032.00, reads/s: 14437.95, writes/s: 0.00, response time: 4.61ms (95%)
[  69s] threads: 4, tps: 1031.00, reads/s: 14439.01, writes/s: 0.00, response time: 4.64ms (95%)
[  70s] threads: 4, tps: 1095.00, reads/s: 15315.05, writes/s: 0.00, response time: 4.26ms (95%)
[  71s] threads: 4, tps: 1059.00, reads/s: 14838.99, writes/s: 0.00, response time: 4.43ms (95%)
[  72s] threads: 4, tps: 1042.00, reads/s: 14591.01, writes/s: 0.00, response time: 4.64ms (95%)
[  73s] threads: 4, tps: 1040.00, reads/s: 14572.00, writes/s: 0.00, response time: 4.60ms (95%)
[  74s] threads: 4, tps: 1094.00, reads/s: 15284.96, writes/s: 0.00, response time: 4.31ms (95%)
[  75s] threads: 4, tps: 1105.00, reads/s: 15501.05, writes/s: 0.00, response time: 4.18ms (95%)
[  76s] threads: 4, tps: 1055.00, reads/s: 14741.96, writes/s: 0.00, response time: 4.88ms (95%)
[  77s] threads: 4, tps: 1105.01, reads/s: 15494.08, writes/s: 0.00, response time: 4.21ms (95%)
[  78s] threads: 4, tps: 1116.99, reads/s: 15629.91, writes/s: 0.00, response time: 4.18ms (95%)
[  79s] threads: 4, tps: 1100.00, reads/s: 15390.99, writes/s: 0.00, response time: 4.24ms (95%)
[  80s] threads: 4, tps: 1115.00, reads/s: 15618.00, writes/s: 0.00, response time: 4.17ms (95%)
[  81s] threads: 4, tps: 1078.00, reads/s: 15082.99, writes/s: 0.00, response time: 4.37ms (95%)
[  82s] threads: 4, tps: 1106.00, reads/s: 15491.06, writes/s: 0.00, response time: 4.21ms (95%)
[  83s] threads: 4, tps: 1100.00, reads/s: 15392.96, writes/s: 0.00, response time: 4.31ms (95%)
[  84s] threads: 4, tps: 1061.00, reads/s: 14855.03, writes/s: 0.00, response time: 4.49ms (95%)
[  85s] threads: 4, tps: 1080.00, reads/s: 15129.96, writes/s: 0.00, response time: 4.39ms (95%)
[  86s] threads: 4, tps: 1107.00, reads/s: 15487.00, writes/s: 0.00, response time: 4.27ms (95%)
[  87s] threads: 4, tps: 1001.00, reads/s: 14017.04, writes/s: 0.00, response time: 4.67ms (95%)
[  88s] threads: 4, tps: 1080.00, reads/s: 15105.02, writes/s: 0.00, response time: 4.46ms (95%)
[  89s] threads: 4, tps: 1099.00, reads/s: 15399.00, writes/s: 0.00, response time: 4.34ms (95%)
[  90s] threads: 4, tps: 1078.00, reads/s: 15091.95, writes/s: 0.00, response time: 4.46ms (95%)
[  91s] threads: 4, tps: 1080.00, reads/s: 15122.00, writes/s: 0.00, response time: 4.35ms (95%)
[  92s] threads: 4, tps: 1061.00, reads/s: 14866.03, writes/s: 0.00, response time: 4.51ms (95%)
[  93s] threads: 4, tps: 994.00, reads/s: 13912.94, writes/s: 0.00, response time: 4.59ms (95%)
[  94s] threads: 4, tps: 961.00, reads/s: 13450.04, writes/s: 0.00, response time: 5.10ms (95%)
[  95s] threads: 4, tps: 1047.00, reads/s: 14652.03, writes/s: 0.00, response time: 4.52ms (95%)
[  96s] threads: 4, tps: 1035.00, reads/s: 14488.97, writes/s: 0.00, response time: 4.67ms (95%)
[  97s] threads: 4, tps: 1107.00, reads/s: 15506.03, writes/s: 0.00, response time: 4.25ms (95%)
[  98s] threads: 4, tps: 1127.00, reads/s: 15784.01, writes/s: 0.00, response time: 4.16ms (95%)
[  99s] threads: 4, tps: 1121.00, reads/s: 15692.01, writes/s: 0.00, response time: 4.18ms (95%)
[ 100s] threads: 4, tps: 1079.00, reads/s: 15086.98, writes/s: 0.00, response time: 4.43ms (95%)
[ 101s] threads: 4, tps: 1099.00, reads/s: 15394.97, writes/s: 0.00, response time: 4.29ms (95%)
[ 102s] threads: 4, tps: 1058.00, reads/s: 14816.06, writes/s: 0.00, response time: 4.51ms (95%)
[ 103s] threads: 4, tps: 1066.99, reads/s: 14941.92, writes/s: 0.00, response time: 4.46ms (95%)
[ 104s] threads: 4, tps: 1062.00, reads/s: 14860.06, writes/s: 0.00, response time: 4.57ms (95%)
[ 105s] threads: 4, tps: 1018.00, reads/s: 14269.99, writes/s: 0.00, response time: 4.59ms (95%)
[ 106s] threads: 4, tps: 1034.00, reads/s: 14475.01, writes/s: 0.00, response time: 4.59ms (95%)
[ 107s] threads: 4, tps: 1079.00, reads/s: 15078.00, writes/s: 0.00, response time: 4.48ms (95%)
[ 108s] threads: 4, tps: 1145.00, reads/s: 16051.96, writes/s: 0.00, response time: 4.06ms (95%)
[ 109s] threads: 4, tps: 1143.00, reads/s: 15993.03, writes/s: 0.00, response time: 4.03ms (95%)
[ 110s] threads: 4, tps: 1101.00, reads/s: 15423.95, writes/s: 0.00, response time: 4.32ms (95%)
[ 111s] threads: 4, tps: 1120.00, reads/s: 15680.01, writes/s: 0.00, response time: 4.19ms (95%)
[ 112s] threads: 4, tps: 1096.00, reads/s: 15344.05, writes/s: 0.00, response time: 4.38ms (95%)
[ 113s] threads: 4, tps: 1100.00, reads/s: 15389.00, writes/s: 0.00, response time: 4.39ms (95%)
[ 114s] threads: 4, tps: 1136.00, reads/s: 15907.00, writes/s: 0.00, response time: 4.10ms (95%)
[ 115s] threads: 4, tps: 1063.00, reads/s: 14866.95, writes/s: 0.00, response time: 5.11ms (95%)
[ 116s] threads: 4, tps: 1129.00, reads/s: 15826.04, writes/s: 0.00, response time: 4.17ms (95%)
[ 117s] threads: 4, tps: 1145.00, reads/s: 16032.01, writes/s: 0.00, response time: 4.08ms (95%)
[ 118s] threads: 4, tps: 1154.00, reads/s: 16152.97, writes/s: 0.00, response time: 4.04ms (95%)
[ 119s] threads: 4, tps: 1129.00, reads/s: 15804.97, writes/s: 0.00, response time: 4.21ms (95%)
[ 120s] threads: 4, tps: 1126.00, reads/s: 15763.04, writes/s: 0.00, response time: 4.20ms (95%)
[ 121s] threads: 4, tps: 1127.00, reads/s: 15778.01, writes/s: 0.00, response time: 4.18ms (95%)
[ 122s] threads: 4, tps: 1107.00, reads/s: 15486.00, writes/s: 0.00, response time: 4.31ms (95%)
[ 123s] threads: 4, tps: 1096.00, reads/s: 15361.99, writes/s: 0.00, response time: 4.39ms (95%)
[ 124s] threads: 4, tps: 1122.00, reads/s: 15698.96, writes/s: 0.00, response time: 4.25ms (95%)
[ 125s] threads: 4, tps: 1006.00, reads/s: 14083.04, writes/s: 0.00, response time: 4.62ms (95%)
[ 126s] threads: 4, tps: 1047.00, reads/s: 14654.96, writes/s: 0.00, response time: 4.83ms (95%)
[ 127s] threads: 4, tps: 1148.00, reads/s: 16046.01, writes/s: 0.00, response time: 4.05ms (95%)
[ 128s] threads: 4, tps: 1093.00, reads/s: 15336.04, writes/s: 0.00, response time: 4.39ms (95%)
[ 129s] threads: 4, tps: 1142.00, reads/s: 15987.95, writes/s: 0.00, response time: 4.08ms (95%)
[ 130s] threads: 4, tps: 1084.00, reads/s: 15160.04, writes/s: 0.00, response time: 4.44ms (95%)
[ 131s] threads: 4, tps: 1110.00, reads/s: 15565.96, writes/s: 0.00, response time: 4.32ms (95%)
[ 132s] threads: 4, tps: 1125.01, reads/s: 15736.11, writes/s: 0.00, response time: 4.24ms (95%)
[ 133s] threads: 4, tps: 1144.99, reads/s: 16032.89, writes/s: 0.00, response time: 4.23ms (95%)
[ 134s] threads: 4, tps: 1101.00, reads/s: 15409.98, writes/s: 0.00, response time: 4.32ms (95%)
[ 135s] threads: 4, tps: 1125.01, reads/s: 15747.08, writes/s: 0.00, response time: 4.24ms (95%)
[ 136s] threads: 4, tps: 1105.00, reads/s: 15476.94, writes/s: 0.00, response time: 4.29ms (95%)
[ 137s] threads: 4, tps: 1073.00, reads/s: 15010.04, writes/s: 0.00, response time: 4.63ms (95%)
[ 138s] threads: 4, tps: 1065.00, reads/s: 14913.97, writes/s: 0.00, response time: 4.51ms (95%)
[ 139s] threads: 4, tps: 1157.00, reads/s: 16173.04, writes/s: 0.00, response time: 4.04ms (95%)
[ 140s] threads: 4, tps: 1151.00, reads/s: 16135.95, writes/s: 0.00, response time: 4.01ms (95%)
[ 141s] threads: 4, tps: 1154.00, reads/s: 16157.99, writes/s: 0.00, response time: 4.01ms (95%)
[ 142s] threads: 4, tps: 1152.00, reads/s: 16127.06, writes/s: 0.00, response time: 4.01ms (95%)
[ 143s] threads: 4, tps: 1155.00, reads/s: 16180.99, writes/s: 0.00, response time: 4.01ms (95%)
[ 144s] threads: 4, tps: 1109.00, reads/s: 15516.01, writes/s: 0.00, response time: 4.33ms (95%)
[ 145s] threads: 4, tps: 1087.00, reads/s: 15226.95, writes/s: 0.00, response time: 4.44ms (95%)
[ 146s] threads: 4, tps: 1118.00, reads/s: 15648.03, writes/s: 0.00, response time: 4.22ms (95%)
[ 147s] threads: 4, tps: 1121.00, reads/s: 15692.03, writes/s: 0.00, response time: 4.23ms (95%)
[ 148s] threads: 4, tps: 1097.00, reads/s: 15356.95, writes/s: 0.00, response time: 4.39ms (95%)
[ 149s] threads: 4, tps: 1136.00, reads/s: 15904.03, writes/s: 0.00, response time: 4.20ms (95%)
[ 150s] threads: 4, tps: 1141.00, reads/s: 15978.97, writes/s: 0.00, response time: 4.15ms (95%)
[ 151s] threads: 4, tps: 1083.00, reads/s: 15173.00, writes/s: 0.00, response time: 4.40ms (95%)
[ 152s] threads: 4, tps: 1127.00, reads/s: 15767.04, writes/s: 0.00, response time: 4.22ms (95%)
[ 153s] threads: 4, tps: 1117.00, reads/s: 15645.00, writes/s: 0.00, response time: 4.25ms (95%)
[ 154s] threads: 4, tps: 1147.00, reads/s: 16048.94, writes/s: 0.00, response time: 4.13ms (95%)
[ 155s] threads: 4, tps: 1160.00, reads/s: 16257.06, writes/s: 0.00, response time: 4.01ms (95%)
[ 156s] threads: 4, tps: 1164.00, reads/s: 16274.97, writes/s: 0.00, response time: 3.95ms (95%)
[ 157s] threads: 4, tps: 1081.00, reads/s: 15154.02, writes/s: 0.00, response time: 4.41ms (95%)
[ 158s] threads: 4, tps: 1103.00, reads/s: 15423.02, writes/s: 0.00, response time: 4.32ms (95%)
[ 159s] threads: 4, tps: 1170.00, reads/s: 16382.95, writes/s: 0.00, response time: 3.96ms (95%)
[ 160s] threads: 4, tps: 1122.00, reads/s: 15700.00, writes/s: 0.00, response time: 4.27ms (95%)
[ 161s] threads: 4, tps: 1089.00, reads/s: 15259.99, writes/s: 0.00, response time: 4.37ms (95%)
[ 162s] threads: 4, tps: 1010.00, reads/s: 14146.04, writes/s: 0.00, response time: 5.39ms (95%)
[ 163s] threads: 4, tps: 1019.00, reads/s: 14256.02, writes/s: 0.00, response time: 5.32ms (95%)
[ 164s] threads: 4, tps: 1124.00, reads/s: 15712.95, writes/s: 0.00, response time: 4.27ms (95%)
[ 165s] threads: 4, tps: 1116.00, reads/s: 15640.01, writes/s: 0.00, response time: 4.28ms (95%)
[ 166s] threads: 4, tps: 1175.00, reads/s: 16454.99, writes/s: 0.00, response time: 3.92ms (95%)
[ 167s] threads: 4, tps: 1148.01, reads/s: 16079.09, writes/s: 0.00, response time: 4.10ms (95%)
[ 168s] threads: 4, tps: 1137.99, reads/s: 15919.92, writes/s: 0.00, response time: 4.23ms (95%)
[ 169s] threads: 4, tps: 1097.00, reads/s: 15358.05, writes/s: 0.00, response time: 4.36ms (95%)
[ 170s] threads: 4, tps: 1099.00, reads/s: 15379.99, writes/s: 0.00, response time: 4.38ms (95%)
[ 171s] threads: 4, tps: 1120.00, reads/s: 15700.96, writes/s: 0.00, response time: 4.26ms (95%)
[ 172s] threads: 4, tps: 1167.00, reads/s: 16326.03, writes/s: 0.00, response time: 4.04ms (95%)
[ 173s] threads: 4, tps: 1189.00, reads/s: 16631.00, writes/s: 0.00, response time: 3.99ms (95%)
[ 174s] threads: 4, tps: 1056.00, reads/s: 14793.96, writes/s: 0.00, response time: 4.48ms (95%)
[ 175s] threads: 4, tps: 1078.00, reads/s: 15091.01, writes/s: 0.00, response time: 4.40ms (95%)
[ 176s] threads: 4, tps: 1095.00, reads/s: 15320.03, writes/s: 0.00, response time: 4.36ms (95%)
[ 177s] threads: 4, tps: 1129.00, reads/s: 15822.97, writes/s: 0.00, response time: 4.35ms (95%)
[ 178s] threads: 4, tps: 1158.00, reads/s: 16203.99, writes/s: 0.00, response time: 4.13ms (95%)
[ 179s] threads: 4, tps: 1150.00, reads/s: 16108.02, writes/s: 0.00, response time: 4.10ms (95%)
[ 180s] threads: 4, tps: 1140.00, reads/s: 15943.03, writes/s: 0.00, response time: 4.19ms (95%)
[ 181s] threads: 4, tps: 1094.99, reads/s: 15354.93, writes/s: 0.00, response time: 4.40ms (95%)
[ 182s] threads: 4, tps: 1154.01, reads/s: 16155.13, writes/s: 0.00, response time: 4.08ms (95%)
[ 183s] threads: 4, tps: 1169.00, reads/s: 16352.95, writes/s: 0.00, response time: 4.14ms (95%)
[ 184s] threads: 4, tps: 1098.00, reads/s: 15358.94, writes/s: 0.00, response time: 4.39ms (95%)
[ 185s] threads: 4, tps: 1170.00, reads/s: 16404.01, writes/s: 0.00, response time: 3.98ms (95%)
[ 186s] threads: 4, tps: 1168.00, reads/s: 16361.98, writes/s: 0.00, response time: 4.00ms (95%)
[ 187s] threads: 4, tps: 1157.00, reads/s: 16179.05, writes/s: 0.00, response time: 4.07ms (95%)
[ 188s] threads: 4, tps: 1171.00, reads/s: 16398.01, writes/s: 0.00, response time: 4.00ms (95%)
[ 189s] threads: 4, tps: 1172.00, reads/s: 16407.96, writes/s: 0.00, response time: 3.93ms (95%)
[ 190s] threads: 4, tps: 1179.00, reads/s: 16513.03, writes/s: 0.00, response time: 3.94ms (95%)
[ 191s] threads: 4, tps: 1184.00, reads/s: 16567.99, writes/s: 0.00, response time: 3.90ms (95%)
[ 192s] threads: 4, tps: 1178.00, reads/s: 16487.05, writes/s: 0.00, response time: 3.98ms (95%)
[ 193s] threads: 4, tps: 1110.00, reads/s: 15549.93, writes/s: 0.00, response time: 4.36ms (95%)
[ 194s] threads: 4, tps: 1161.00, reads/s: 16255.04, writes/s: 0.00, response time: 4.05ms (95%)
[ 195s] threads: 4, tps: 1150.00, reads/s: 16109.96, writes/s: 0.00, response time: 4.10ms (95%)
[ 196s] threads: 4, tps: 1157.00, reads/s: 16201.01, writes/s: 0.00, response time: 4.09ms (95%)
[ 197s] threads: 4, tps: 1178.01, reads/s: 16475.09, writes/s: 0.00, response time: 3.93ms (95%)
[ 198s] threads: 4, tps: 1193.99, reads/s: 16713.90, writes/s: 0.00, response time: 3.87ms (95%)
[ 199s] threads: 4, tps: 1194.00, reads/s: 16699.05, writes/s: 0.00, response time: 3.84ms (95%)
[ 200s] threads: 4, tps: 1166.00, reads/s: 16346.95, writes/s: 0.00, response time: 4.06ms (95%)
[ 201s] threads: 4, tps: 1158.00, reads/s: 16213.98, writes/s: 0.00, response time: 4.10ms (95%)
[ 202s] threads: 4, tps: 1152.01, reads/s: 16118.11, writes/s: 0.00, response time: 4.20ms (95%)
[ 203s] threads: 4, tps: 1178.00, reads/s: 16512.95, writes/s: 0.00, response time: 4.09ms (95%)
[ 204s] threads: 4, tps: 1179.00, reads/s: 16484.01, writes/s: 0.00, response time: 3.97ms (95%)
[ 205s] threads: 4, tps: 1182.99, reads/s: 16571.91, writes/s: 0.00, response time: 3.89ms (95%)
[ 206s] threads: 4, tps: 1192.00, reads/s: 16690.02, writes/s: 0.00, response time: 3.87ms (95%)
[ 207s] threads: 4, tps: 1195.01, reads/s: 16723.09, writes/s: 0.00, response time: 3.86ms (95%)
[ 208s] threads: 4, tps: 1189.99, reads/s: 16646.90, writes/s: 0.00, response time: 3.96ms (95%)
[ 209s] threads: 4, tps: 1189.00, reads/s: 16652.02, writes/s: 0.00, response time: 3.89ms (95%)
[ 210s] threads: 4, tps: 1153.00, reads/s: 16149.00, writes/s: 0.00, response time: 4.10ms (95%)
[ 211s] threads: 4, tps: 1121.00, reads/s: 15673.01, writes/s: 0.00, response time: 4.26ms (95%)
[ 212s] threads: 4, tps: 1184.00, reads/s: 16587.04, writes/s: 0.00, response time: 3.92ms (95%)
[ 213s] threads: 4, tps: 1199.00, reads/s: 16805.95, writes/s: 0.00, response time: 3.92ms (95%)
[ 214s] threads: 4, tps: 1184.00, reads/s: 16581.04, writes/s: 0.00, response time: 3.92ms (95%)
[ 215s] threads: 4, tps: 1196.00, reads/s: 16730.97, writes/s: 0.00, response time: 3.92ms (95%)
[ 216s] threads: 4, tps: 1175.00, reads/s: 16451.00, writes/s: 0.00, response time: 3.98ms (95%)
[ 217s] threads: 4, tps: 1195.01, reads/s: 16721.11, writes/s: 0.00, response time: 3.87ms (95%)
[ 218s] threads: 4, tps: 1210.00, reads/s: 16941.95, writes/s: 0.00, response time: 3.89ms (95%)
[ 219s] threads: 4, tps: 1154.00, reads/s: 16159.94, writes/s: 0.00, response time: 4.16ms (95%)
[ 220s] threads: 4, tps: 1159.00, reads/s: 16218.99, writes/s: 0.00, response time: 4.07ms (95%)
[ 221s] threads: 4, tps: 1167.00, reads/s: 16351.01, writes/s: 0.00, response time: 4.06ms (95%)
[ 222s] threads: 4, tps: 1172.00, reads/s: 16413.03, writes/s: 0.00, response time: 4.03ms (95%)
[ 223s] threads: 4, tps: 1136.00, reads/s: 15889.00, writes/s: 0.00, response time: 4.23ms (95%)
[ 224s] threads: 4, tps: 1145.00, reads/s: 16027.96, writes/s: 0.00, response time: 4.19ms (95%)
[ 225s] threads: 4, tps: 1197.00, reads/s: 16764.05, writes/s: 0.00, response time: 3.89ms (95%)
[ 226s] threads: 4, tps: 1170.00, reads/s: 16372.94, writes/s: 0.00, response time: 4.03ms (95%)
[ 227s] threads: 4, tps: 1120.00, reads/s: 15686.05, writes/s: 0.00, response time: 4.25ms (95%)
[ 228s] threads: 4, tps: 1131.00, reads/s: 15833.02, writes/s: 0.00, response time: 4.20ms (95%)
[ 229s] threads: 4, tps: 1189.00, reads/s: 16652.95, writes/s: 0.00, response time: 3.96ms (95%)
[ 230s] threads: 4, tps: 1192.00, reads/s: 16688.99, writes/s: 0.00, response time: 3.90ms (95%)
[ 231s] threads: 4, tps: 1179.00, reads/s: 16486.05, writes/s: 0.00, response time: 3.99ms (95%)
[ 232s] threads: 4, tps: 1196.00, reads/s: 16749.00, writes/s: 0.00, response time: 3.87ms (95%)
[ 233s] threads: 4, tps: 1193.00, reads/s: 16721.00, writes/s: 0.00, response time: 3.89ms (95%)
[ 234s] threads: 4, tps: 1166.00, reads/s: 16306.97, writes/s: 0.00, response time: 4.07ms (95%)
[ 235s] threads: 4, tps: 1202.00, reads/s: 16842.03, writes/s: 0.00, response time: 3.85ms (95%)
[ 236s] threads: 4, tps: 1173.00, reads/s: 16422.94, writes/s: 0.00, response time: 4.08ms (95%)
[ 237s] threads: 4, tps: 1136.00, reads/s: 15906.07, writes/s: 0.00, response time: 4.26ms (95%)
[ 238s] threads: 4, tps: 1193.00, reads/s: 16688.98, writes/s: 0.00, response time: 3.89ms (95%)
[ 239s] threads: 4, tps: 1156.00, reads/s: 16182.00, writes/s: 0.00, response time: 4.14ms (95%)
[ 240s] threads: 4, tps: 1152.00, reads/s: 16132.00, writes/s: 0.00, response time: 4.16ms (95%)
[ 241s] threads: 4, tps: 1167.00, reads/s: 16339.96, writes/s: 0.00, response time: 4.11ms (95%)
[ 242s] threads: 4, tps: 1208.00, reads/s: 16898.02, writes/s: 0.00, response time: 3.83ms (95%)
[ 243s] threads: 4, tps: 1206.00, reads/s: 16901.96, writes/s: 0.00, response time: 3.83ms (95%)
[ 244s] threads: 4, tps: 1187.00, reads/s: 16595.06, writes/s: 0.00, response time: 3.99ms (95%)
[ 245s] threads: 4, tps: 1197.00, reads/s: 16776.95, writes/s: 0.00, response time: 3.88ms (95%)
[ 246s] threads: 4, tps: 1196.00, reads/s: 16731.00, writes/s: 0.00, response time: 3.93ms (95%)
[ 247s] threads: 4, tps: 1198.00, reads/s: 16785.05, writes/s: 0.00, response time: 3.90ms (95%)
