sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 8
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 8, tps: 1098.04, reads/s: 15442.61, writes/s: 0.00, response time: 10.17ms (95%)
[  91s] threads: 8, tps: 1838.00, reads/s: 25729.05, writes/s: 0.00, response time: 5.33ms (95%)
[  92s] threads: 8, tps: 1833.99, reads/s: 25679.93, writes/s: 0.00, response time: 5.37ms (95%)
[  93s] threads: 8, tps: 1802.01, reads/s: 25212.08, writes/s: 0.00, response time: 5.54ms (95%)
[  94s] threads: 8, tps: 1794.01, reads/s: 25145.09, writes/s: 0.00, response time: 5.47ms (95%)
[  95s] threads: 8, tps: 1810.99, reads/s: 25362.89, writes/s: 0.00, response time: 5.39ms (95%)
[  96s] threads: 8, tps: 1814.00, reads/s: 25368.00, writes/s: 0.00, response time: 5.44ms (95%)
[  97s] threads: 8, tps: 1781.01, reads/s: 24948.10, writes/s: 0.00, response time: 5.52ms (95%)
[  98s] threads: 8, tps: 1833.99, reads/s: 25668.89, writes/s: 0.00, response time: 5.36ms (95%)
[  99s] threads: 8, tps: 1821.99, reads/s: 25512.93, writes/s: 0.00, response time: 5.35ms (95%)
[ 100s] threads: 8, tps: 1846.01, reads/s: 25848.15, writes/s: 0.00, response time: 5.32ms (95%)
[ 101s] threads: 8, tps: 1852.00, reads/s: 25897.05, writes/s: 0.00, response time: 5.28ms (95%)
[ 102s] threads: 8, tps: 1857.98, reads/s: 25999.73, writes/s: 0.00, response time: 5.31ms (95%)
[ 103s] threads: 8, tps: 1866.02, reads/s: 26139.21, writes/s: 0.00, response time: 5.27ms (95%)
[ 104s] threads: 8, tps: 1853.00, reads/s: 25971.97, writes/s: 0.00, response time: 5.30ms (95%)
[ 105s] threads: 8, tps: 1874.98, reads/s: 26240.74, writes/s: 0.00, response time: 5.26ms (95%)
[ 106s] threads: 8, tps: 1861.02, reads/s: 26068.35, writes/s: 0.00, response time: 5.26ms (95%)
[ 107s] threads: 8, tps: 1864.99, reads/s: 26098.82, writes/s: 0.00, response time: 5.27ms (95%)
[ 108s] threads: 8, tps: 1863.01, reads/s: 26077.09, writes/s: 0.00, response time: 5.24ms (95%)
[ 109s] threads: 8, tps: 1867.00, reads/s: 26144.95, writes/s: 0.00, response time: 5.24ms (95%)
[ 110s] threads: 8, tps: 1856.00, reads/s: 25971.95, writes/s: 0.00, response time: 5.29ms (95%)
[ 111s] threads: 8, tps: 1875.00, reads/s: 26267.98, writes/s: 0.00, response time: 5.25ms (95%)
[ 112s] threads: 8, tps: 1865.01, reads/s: 26108.15, writes/s: 0.00, response time: 5.29ms (95%)
[ 113s] threads: 8, tps: 1872.00, reads/s: 26192.06, writes/s: 0.00, response time: 5.23ms (95%)
[ 114s] threads: 8, tps: 1876.00, reads/s: 26255.99, writes/s: 0.00, response time: 5.25ms (95%)
[ 115s] threads: 8, tps: 1875.00, reads/s: 26282.02, writes/s: 0.00, response time: 5.29ms (95%)
[ 116s] threads: 8, tps: 1896.99, reads/s: 26536.84, writes/s: 0.00, response time: 5.22ms (95%)
[ 117s] threads: 8, tps: 1876.01, reads/s: 26278.15, writes/s: 0.00, response time: 5.24ms (95%)
[ 118s] threads: 8, tps: 1877.00, reads/s: 26290.02, writes/s: 0.00, response time: 5.22ms (95%)
[ 119s] threads: 8, tps: 1889.98, reads/s: 26438.79, writes/s: 0.00, response time: 5.21ms (95%)
[ 120s] threads: 8, tps: 1880.99, reads/s: 26333.86, writes/s: 0.00, response time: 5.26ms (95%)
[ 121s] threads: 8, tps: 1909.02, reads/s: 26714.32, writes/s: 0.00, response time: 5.16ms (95%)
[ 122s] threads: 8, tps: 1885.00, reads/s: 26410.00, writes/s: 0.00, response time: 5.27ms (95%)
[ 123s] threads: 8, tps: 1891.99, reads/s: 26499.84, writes/s: 0.00, response time: 5.18ms (95%)
[ 124s] threads: 8, tps: 1894.00, reads/s: 26495.98, writes/s: 0.00, response time: 5.20ms (95%)
[ 125s] threads: 8, tps: 1897.00, reads/s: 26570.06, writes/s: 0.00, response time: 5.17ms (95%)
[ 126s] threads: 8, tps: 1906.01, reads/s: 26648.11, writes/s: 0.00, response time: 5.13ms (95%)
[ 127s] threads: 8, tps: 1241.99, reads/s: 17395.91, writes/s: 0.00, response time: 13.43ms (95%)
[ 128s] threads: 8, tps: 1892.01, reads/s: 26497.16, writes/s: 0.00, response time: 5.26ms (95%)
[ 129s] threads: 8, tps: 1915.00, reads/s: 26819.00, writes/s: 0.00, response time: 5.15ms (95%)
[ 130s] threads: 8, tps: 1903.99, reads/s: 26645.86, writes/s: 0.00, response time: 5.20ms (95%)
[ 131s] threads: 8, tps: 1398.95, reads/s: 19606.30, writes/s: 0.00, response time: 11.57ms (95%)
[ 132s] threads: 8, tps: 1779.07, reads/s: 24874.02, writes/s: 0.00, response time: 5.99ms (95%)
[ 133s] threads: 8, tps: 1903.99, reads/s: 26682.84, writes/s: 0.00, response time: 5.17ms (95%)
[ 134s] threads: 8, tps: 1906.01, reads/s: 26696.13, writes/s: 0.00, response time: 5.12ms (95%)
[ 135s] threads: 8, tps: 1912.00, reads/s: 26717.03, writes/s: 0.00, response time: 5.14ms (95%)
[ 136s] threads: 8, tps: 1993.00, reads/s: 27930.98, writes/s: 0.00, response time: 4.99ms (95%)
[ 137s] threads: 8, tps: 1907.99, reads/s: 26722.83, writes/s: 0.00, response time: 5.18ms (95%)
[ 138s] threads: 8, tps: 1908.01, reads/s: 26690.19, writes/s: 0.00, response time: 5.16ms (95%)
[ 139s] threads: 8, tps: 1904.00, reads/s: 26663.98, writes/s: 0.00, response time: 5.23ms (95%)
[ 140s] threads: 8, tps: 1917.00, reads/s: 26823.01, writes/s: 0.00, response time: 5.18ms (95%)
[ 141s] threads: 8, tps: 1905.99, reads/s: 26697.91, writes/s: 0.00, response time: 5.18ms (95%)
[ 142s] threads: 8, tps: 1916.01, reads/s: 26833.07, writes/s: 0.00, response time: 5.11ms (95%)
[ 143s] threads: 8, tps: 1905.00, reads/s: 26649.01, writes/s: 0.00, response time: 5.16ms (95%)
[ 144s] threads: 8, tps: 1913.99, reads/s: 26797.85, writes/s: 0.00, response time: 5.14ms (95%)
[ 145s] threads: 8, tps: 1453.00, reads/s: 20334.99, writes/s: 0.00, response time: 11.09ms (95%)
[ 146s] threads: 8, tps: 1802.01, reads/s: 25248.14, writes/s: 0.00, response time: 5.77ms (95%)
[ 147s] threads: 8, tps: 1919.99, reads/s: 26891.87, writes/s: 0.00, response time: 5.12ms (95%)
[ 148s] threads: 8, tps: 1932.01, reads/s: 27043.14, writes/s: 0.00, response time: 5.10ms (95%)
[ 149s] threads: 8, tps: 1926.00, reads/s: 26972.98, writes/s: 0.00, response time: 5.12ms (95%)
[ 150s] threads: 8, tps: 1923.99, reads/s: 26901.83, writes/s: 0.00, response time: 5.17ms (95%)
[ 151s] threads: 8, tps: 1916.00, reads/s: 26840.05, writes/s: 0.00, response time: 5.15ms (95%)
[ 152s] threads: 8, tps: 1928.99, reads/s: 27019.89, writes/s: 0.00, response time: 5.14ms (95%)
[ 153s] threads: 8, tps: 1925.00, reads/s: 26966.06, writes/s: 0.00, response time: 5.11ms (95%)
[ 154s] threads: 8, tps: 1942.00, reads/s: 27167.03, writes/s: 0.00, response time: 5.12ms (95%)
[ 155s] threads: 8, tps: 1947.01, reads/s: 27248.17, writes/s: 0.00, response time: 5.08ms (95%)
[ 156s] threads: 8, tps: 1938.99, reads/s: 27184.86, writes/s: 0.00, response time: 5.04ms (95%)
[ 157s] threads: 8, tps: 1927.00, reads/s: 26944.01, writes/s: 0.00, response time: 5.04ms (95%)
[ 158s] threads: 8, tps: 1938.01, reads/s: 27131.15, writes/s: 0.00, response time: 5.06ms (95%)
[ 159s] threads: 8, tps: 1939.99, reads/s: 27165.92, writes/s: 0.00, response time: 5.10ms (95%)
[ 160s] threads: 8, tps: 1927.00, reads/s: 26964.06, writes/s: 0.00, response time: 5.12ms (95%)
[ 161s] threads: 8, tps: 1934.99, reads/s: 27116.80, writes/s: 0.00, response time: 5.08ms (95%)
[ 162s] threads: 8, tps: 1947.01, reads/s: 27252.19, writes/s: 0.00, response time: 5.09ms (95%)
[ 163s] threads: 8, tps: 1936.00, reads/s: 27075.02, writes/s: 0.00, response time: 5.15ms (95%)
[ 164s] threads: 8, tps: 1940.00, reads/s: 27149.97, writes/s: 0.00, response time: 5.09ms (95%)
[ 165s] threads: 8, tps: 1942.99, reads/s: 27210.83, writes/s: 0.00, response time: 5.08ms (95%)
[ 166s] threads: 8, tps: 1950.01, reads/s: 27297.15, writes/s: 0.00, response time: 5.03ms (95%)
[ 167s] threads: 8, tps: 1954.00, reads/s: 27368.05, writes/s: 0.00, response time: 5.03ms (95%)
[ 168s] threads: 8, tps: 1933.00, reads/s: 27081.97, writes/s: 0.00, response time: 5.07ms (95%)
[ 169s] threads: 8, tps: 1939.00, reads/s: 27137.02, writes/s: 0.00, response time: 5.06ms (95%)
[ 170s] threads: 8, tps: 1941.00, reads/s: 27181.93, writes/s: 0.00, response time: 5.05ms (95%)
[ 171s] threads: 8, tps: 1949.01, reads/s: 27285.09, writes/s: 0.00, response time: 5.03ms (95%)
[ 172s] threads: 8, tps: 1954.00, reads/s: 27334.99, writes/s: 0.00, response time: 5.03ms (95%)
[ 173s] threads: 8, tps: 1969.00, reads/s: 27581.98, writes/s: 0.00, response time: 5.04ms (95%)
[ 174s] threads: 8, tps: 1962.00, reads/s: 27430.01, writes/s: 0.00, response time: 5.03ms (95%)
[ 175s] threads: 8, tps: 1955.99, reads/s: 27407.83, writes/s: 0.00, response time: 5.00ms (95%)
[ 176s] threads: 8, tps: 1949.01, reads/s: 27292.15, writes/s: 0.00, response time: 5.01ms (95%)
[ 177s] threads: 8, tps: 1956.00, reads/s: 27380.00, writes/s: 0.00, response time: 4.98ms (95%)
[ 178s] threads: 8, tps: 1960.00, reads/s: 27442.01, writes/s: 0.00, response time: 5.00ms (95%)
[ 179s] threads: 8, tps: 1954.00, reads/s: 27367.98, writes/s: 0.00, response time: 5.04ms (95%)
[ 180s] threads: 8, tps: 1496.98, reads/s: 20943.77, writes/s: 0.00, response time: 11.02ms (95%)
[ 181s] threads: 8, tps: 1814.02, reads/s: 25411.28, writes/s: 0.00, response time: 7.03ms (95%)
[ 182s] threads: 8, tps: 1328.00, reads/s: 18590.95, writes/s: 0.00, response time: 12.31ms (95%)
[ 183s] threads: 8, tps: 1971.01, reads/s: 27583.07, writes/s: 0.00, response time: 5.03ms (95%)
[ 184s] threads: 8, tps: 1965.98, reads/s: 27529.72, writes/s: 0.00, response time: 5.03ms (95%)
[ 185s] threads: 8, tps: 1959.02, reads/s: 27440.23, writes/s: 0.00, response time: 5.08ms (95%)
[ 186s] threads: 8, tps: 1961.01, reads/s: 27442.09, writes/s: 0.00, response time: 5.06ms (95%)
[ 187s] threads: 8, tps: 1960.00, reads/s: 27448.99, writes/s: 0.00, response time: 5.04ms (95%)
[ 188s] threads: 8, tps: 1973.99, reads/s: 27636.85, writes/s: 0.00, response time: 5.01ms (95%)
[ 189s] threads: 8, tps: 1974.00, reads/s: 27610.96, writes/s: 0.00, response time: 4.96ms (95%)
[ 190s] threads: 8, tps: 1971.01, reads/s: 27605.10, writes/s: 0.00, response time: 5.00ms (95%)
[ 191s] threads: 8, tps: 1974.00, reads/s: 27644.94, writes/s: 0.00, response time: 4.97ms (95%)
[ 192s] threads: 8, tps: 1969.99, reads/s: 27585.92, writes/s: 0.00, response time: 5.00ms (95%)
[ 193s] threads: 8, tps: 1978.00, reads/s: 27664.01, writes/s: 0.00, response time: 4.94ms (95%)
[ 194s] threads: 8, tps: 1976.01, reads/s: 27678.21, writes/s: 0.00, response time: 4.95ms (95%)
[ 195s] threads: 8, tps: 1975.00, reads/s: 27657.02, writes/s: 0.00, response time: 4.92ms (95%)
[ 196s] threads: 8, tps: 1995.00, reads/s: 27910.00, writes/s: 0.00, response time: 4.92ms (95%)
[ 197s] threads: 8, tps: 1967.99, reads/s: 27575.90, writes/s: 0.00, response time: 4.99ms (95%)
[ 198s] threads: 8, tps: 1968.99, reads/s: 27555.92, writes/s: 0.00, response time: 5.00ms (95%)
[ 199s] threads: 8, tps: 1987.01, reads/s: 27818.15, writes/s: 0.00, response time: 4.97ms (95%)
[ 200s] threads: 8, tps: 1989.99, reads/s: 27868.85, writes/s: 0.00, response time: 4.95ms (95%)
[ 201s] threads: 8, tps: 2068.00, reads/s: 28955.00, writes/s: 0.00, response time: 4.80ms (95%)
[ 202s] threads: 8, tps: 1994.01, reads/s: 27922.20, writes/s: 0.00, response time: 4.95ms (95%)
[ 203s] threads: 8, tps: 1995.99, reads/s: 27927.91, writes/s: 0.00, response time: 4.99ms (95%)
[ 204s] threads: 8, tps: 1986.00, reads/s: 27798.03, writes/s: 0.00, response time: 5.01ms (95%)
[ 205s] threads: 8, tps: 1998.00, reads/s: 27977.94, writes/s: 0.00, response time: 4.93ms (95%)
[ 206s] threads: 8, tps: 1982.01, reads/s: 27748.10, writes/s: 0.00, response time: 4.98ms (95%)
[ 207s] threads: 8, tps: 1984.00, reads/s: 27795.00, writes/s: 0.00, response time: 4.98ms (95%)
[ 208s] threads: 8, tps: 2000.00, reads/s: 27951.00, writes/s: 0.00, response time: 4.96ms (95%)
[ 209s] threads: 8, tps: 1996.99, reads/s: 27976.88, writes/s: 0.00, response time: 4.94ms (95%)
[ 210s] threads: 8, tps: 1987.00, reads/s: 27819.00, writes/s: 0.00, response time: 4.95ms (95%)
[ 211s] threads: 8, tps: 2066.00, reads/s: 28931.94, writes/s: 0.00, response time: 4.77ms (95%)
[ 212s] threads: 8, tps: 1994.00, reads/s: 27915.02, writes/s: 0.00, response time: 4.90ms (95%)
[ 213s] threads: 8, tps: 1993.00, reads/s: 27908.97, writes/s: 0.00, response time: 5.00ms (95%)
[ 214s] threads: 8, tps: 2014.01, reads/s: 28216.17, writes/s: 0.00, response time: 4.88ms (95%)
[ 215s] threads: 8, tps: 2004.00, reads/s: 28035.99, writes/s: 0.00, response time: 4.96ms (95%)
[ 216s] threads: 8, tps: 2052.99, reads/s: 28742.88, writes/s: 0.00, response time: 4.85ms (95%)
[ 217s] threads: 8, tps: 2010.00, reads/s: 28132.96, writes/s: 0.00, response time: 4.96ms (95%)
[ 218s] threads: 8, tps: 2013.01, reads/s: 28159.18, writes/s: 0.00, response time: 4.90ms (95%)
[ 219s] threads: 8, tps: 2007.00, reads/s: 28110.99, writes/s: 0.00, response time: 4.96ms (95%)
[ 220s] threads: 8, tps: 1999.99, reads/s: 28012.86, writes/s: 0.00, response time: 4.93ms (95%)
[ 221s] threads: 8, tps: 2015.01, reads/s: 28194.18, writes/s: 0.00, response time: 4.98ms (95%)
[ 222s] threads: 8, tps: 2002.99, reads/s: 28065.85, writes/s: 0.00, response time: 4.91ms (95%)
[ 223s] threads: 8, tps: 2008.01, reads/s: 28096.11, writes/s: 0.00, response time: 4.90ms (95%)
[ 224s] threads: 8, tps: 2021.00, reads/s: 28313.96, writes/s: 0.00, response time: 4.91ms (95%)
[ 225s] threads: 8, tps: 2019.00, reads/s: 28252.06, writes/s: 0.00, response time: 4.89ms (95%)
[ 226s] threads: 8, tps: 2014.99, reads/s: 28204.93, writes/s: 0.00, response time: 4.93ms (95%)
[ 227s] threads: 8, tps: 2005.00, reads/s: 28075.96, writes/s: 0.00, response time: 4.93ms (95%)
[ 228s] threads: 8, tps: 2018.00, reads/s: 28236.03, writes/s: 0.00, response time: 4.89ms (95%)
[ 229s] threads: 8, tps: 1309.00, reads/s: 18338.95, writes/s: 0.00, response time: 10.67ms (95%)
[ 230s] threads: 8, tps: 1762.99, reads/s: 24683.89, writes/s: 0.00, response time: 8.44ms (95%)
[ 231s] threads: 8, tps: 1980.00, reads/s: 27696.04, writes/s: 0.00, response time: 5.07ms (95%)
[ 232s] threads: 8, tps: 1966.01, reads/s: 27556.09, writes/s: 0.00, response time: 5.05ms (95%)
[ 233s] threads: 8, tps: 1939.00, reads/s: 27136.95, writes/s: 0.00, response time: 5.12ms (95%)
[ 234s] threads: 8, tps: 1961.01, reads/s: 27455.18, writes/s: 0.00, response time: 5.02ms (95%)
[ 235s] threads: 8, tps: 1973.00, reads/s: 27613.94, writes/s: 0.00, response time: 4.98ms (95%)
[ 236s] threads: 8, tps: 1982.00, reads/s: 27735.98, writes/s: 0.00, response time: 4.96ms (95%)
[ 237s] threads: 8, tps: 1147.00, reads/s: 16085.05, writes/s: 0.00, response time: 14.75ms (95%)
[ 238s] threads: 8, tps: 1837.98, reads/s: 25720.72, writes/s: 0.00, response time: 6.61ms (95%)
[ 239s] threads: 8, tps: 1967.02, reads/s: 27525.26, writes/s: 0.00, response time: 5.04ms (95%)
[ 240s] threads: 8, tps: 1966.99, reads/s: 27541.83, writes/s: 0.00, response time: 5.04ms (95%)
[ 241s] threads: 8, tps: 1963.01, reads/s: 27501.21, writes/s: 0.00, response time: 5.06ms (95%)
[ 242s] threads: 8, tps: 1969.99, reads/s: 27591.84, writes/s: 0.00, response time: 5.04ms (95%)
[ 243s] threads: 8, tps: 1956.00, reads/s: 27390.03, writes/s: 0.00, response time: 4.99ms (95%)
[ 244s] threads: 8, tps: 1929.01, reads/s: 26983.12, writes/s: 0.00, response time: 5.11ms (95%)
[ 245s] threads: 8, tps: 1969.00, reads/s: 27562.94, writes/s: 0.00, response time: 4.97ms (95%)
[ 246s] threads: 8, tps: 1949.99, reads/s: 27310.93, writes/s: 0.00, response time: 5.04ms (95%)
[ 247s] threads: 8, tps: 1917.01, reads/s: 26827.14, writes/s: 0.00, response time: 5.15ms (95%)
