sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 512
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 512, tps: 7650.05, reads/s: 111839.10, writes/s: 0.00, response time: 120.58ms (95%)
[  69s] threads: 512, tps: 9561.25, reads/s: 133899.56, writes/s: 0.00, response time: 136.00ms (95%)
[  70s] threads: 512, tps: 9426.70, reads/s: 132147.75, writes/s: 0.00, response time: 112.79ms (95%)
[  71s] threads: 512, tps: 9508.86, reads/s: 133860.01, writes/s: 0.00, response time: 122.51ms (95%)
[  72s] threads: 512, tps: 9492.34, reads/s: 132260.75, writes/s: 0.00, response time: 149.85ms (95%)
[  73s] threads: 512, tps: 9511.01, reads/s: 132967.18, writes/s: 0.00, response time: 119.64ms (95%)
[  74s] threads: 512, tps: 9536.99, reads/s: 133125.82, writes/s: 0.00, response time: 114.15ms (95%)
[  75s] threads: 512, tps: 8715.94, reads/s: 122770.11, writes/s: 0.00, response time: 165.11ms (95%)
[  76s] threads: 512, tps: 9495.03, reads/s: 132550.42, writes/s: 0.00, response time: 140.51ms (95%)
[  77s] threads: 512, tps: 9476.74, reads/s: 132499.35, writes/s: 0.00, response time: 109.70ms (95%)
[  78s] threads: 512, tps: 9508.29, reads/s: 133522.02, writes/s: 0.00, response time: 144.52ms (95%)
[  79s] threads: 512, tps: 9491.97, reads/s: 133253.53, writes/s: 0.00, response time: 134.86ms (95%)
[  80s] threads: 512, tps: 9484.84, reads/s: 132852.81, writes/s: 0.00, response time: 131.95ms (95%)
[  81s] threads: 512, tps: 9547.14, reads/s: 134043.02, writes/s: 0.00, response time: 118.11ms (95%)
[  82s] threads: 512, tps: 9507.00, reads/s: 132624.02, writes/s: 0.00, response time: 115.42ms (95%)
[  83s] threads: 512, tps: 9552.05, reads/s: 133494.72, writes/s: 0.00, response time: 136.32ms (95%)
[  84s] threads: 512, tps: 9490.85, reads/s: 133276.88, writes/s: 0.00, response time: 150.70ms (95%)
[  85s] threads: 512, tps: 9573.14, reads/s: 133048.97, writes/s: 0.00, response time: 114.66ms (95%)
[  86s] threads: 512, tps: 9325.88, reads/s: 130618.37, writes/s: 0.00, response time: 133.90ms (95%)
[  87s] threads: 512, tps: 9492.02, reads/s: 134010.33, writes/s: 0.00, response time: 124.02ms (95%)
[  88s] threads: 512, tps: 9509.94, reads/s: 133034.11, writes/s: 0.00, response time: 127.14ms (95%)
[  89s] threads: 512, tps: 9529.96, reads/s: 132740.49, writes/s: 0.00, response time: 96.88ms (95%)
[  90s] threads: 512, tps: 9459.04, reads/s: 132882.51, writes/s: 0.00, response time: 112.39ms (95%)
[  91s] threads: 512, tps: 9486.02, reads/s: 133003.23, writes/s: 0.00, response time: 120.25ms (95%)
[  92s] threads: 512, tps: 9541.12, reads/s: 132685.61, writes/s: 0.00, response time: 128.02ms (95%)
[  93s] threads: 512, tps: 9574.93, reads/s: 134456.08, writes/s: 0.00, response time: 135.51ms (95%)
[  94s] threads: 512, tps: 9512.94, reads/s: 133773.14, writes/s: 0.00, response time: 110.98ms (95%)
[  95s] threads: 512, tps: 9524.18, reads/s: 133307.49, writes/s: 0.00, response time: 126.12ms (95%)
[  96s] threads: 512, tps: 9534.85, reads/s: 133173.85, writes/s: 0.00, response time: 131.24ms (95%)
[  97s] threads: 512, tps: 9606.14, reads/s: 134352.99, writes/s: 0.00, response time: 131.16ms (95%)
[  98s] threads: 512, tps: 9532.97, reads/s: 133510.51, writes/s: 0.00, response time: 110.22ms (95%)
[  99s] threads: 512, tps: 9529.03, reads/s: 133434.39, writes/s: 0.00, response time: 146.13ms (95%)
[ 100s] threads: 512, tps: 9641.95, reads/s: 134261.35, writes/s: 0.00, response time: 122.76ms (95%)
[ 101s] threads: 512, tps: 9456.09, reads/s: 133619.27, writes/s: 0.00, response time: 126.12ms (95%)
[ 102s] threads: 512, tps: 9530.96, reads/s: 132818.47, writes/s: 0.00, response time: 116.57ms (95%)
[ 103s] threads: 512, tps: 9540.62, reads/s: 133074.72, writes/s: 0.00, response time: 118.08ms (95%)
[ 104s] threads: 512, tps: 9455.06, reads/s: 132399.86, writes/s: 0.00, response time: 129.60ms (95%)
[ 105s] threads: 512, tps: 9569.32, reads/s: 134137.50, writes/s: 0.00, response time: 115.66ms (95%)
[ 106s] threads: 512, tps: 9559.88, reads/s: 133864.38, writes/s: 0.00, response time: 123.80ms (95%)
[ 107s] threads: 512, tps: 9476.08, reads/s: 133473.10, writes/s: 0.00, response time: 124.50ms (95%)
[ 108s] threads: 512, tps: 9557.03, reads/s: 133345.45, writes/s: 0.00, response time: 113.06ms (95%)
[ 109s] threads: 512, tps: 9518.98, reads/s: 133620.75, writes/s: 0.00, response time: 122.18ms (95%)
[ 110s] threads: 512, tps: 9565.96, reads/s: 133269.45, writes/s: 0.00, response time: 101.63ms (95%)
[ 111s] threads: 512, tps: 9456.61, reads/s: 133099.55, writes/s: 0.00, response time: 128.25ms (95%)
[ 112s] threads: 512, tps: 9561.82, reads/s: 133605.43, writes/s: 0.00, response time: 128.06ms (95%)
[ 113s] threads: 512, tps: 9611.52, reads/s: 134372.34, writes/s: 0.00, response time: 124.99ms (95%)
[ 114s] threads: 512, tps: 9636.06, reads/s: 134324.81, writes/s: 0.00, response time: 119.32ms (95%)
[ 115s] threads: 512, tps: 9577.56, reads/s: 134459.75, writes/s: 0.00, response time: 131.83ms (95%)
[ 116s] threads: 512, tps: 9508.27, reads/s: 132845.82, writes/s: 0.00, response time: 121.67ms (95%)
[ 117s] threads: 512, tps: 9516.22, reads/s: 133421.06, writes/s: 0.00, response time: 123.21ms (95%)
[ 118s] threads: 512, tps: 9529.84, reads/s: 133963.77, writes/s: 0.00, response time: 129.06ms (95%)
[ 119s] threads: 512, tps: 9553.02, reads/s: 133909.33, writes/s: 0.00, response time: 139.42ms (95%)
[ 120s] threads: 512, tps: 9583.07, reads/s: 133553.03, writes/s: 0.00, response time: 139.71ms (95%)
[ 121s] threads: 512, tps: 9492.08, reads/s: 133556.19, writes/s: 0.00, response time: 112.73ms (95%)
[ 122s] threads: 512, tps: 9559.96, reads/s: 133471.42, writes/s: 0.00, response time: 109.11ms (95%)
[ 123s] threads: 512, tps: 9605.91, reads/s: 134143.69, writes/s: 0.00, response time: 133.06ms (95%)
[ 124s] threads: 512, tps: 9527.08, reads/s: 133786.17, writes/s: 0.00, response time: 99.44ms (95%)
[ 125s] threads: 512, tps: 9553.58, reads/s: 133703.12, writes/s: 0.00, response time: 125.14ms (95%)
[ 126s] threads: 512, tps: 9562.36, reads/s: 133362.01, writes/s: 0.00, response time: 97.67ms (95%)
[ 127s] threads: 512, tps: 9550.98, reads/s: 133457.68, writes/s: 0.00, response time: 114.53ms (95%)
[ 128s] threads: 512, tps: 9518.08, reads/s: 133908.06, writes/s: 0.00, response time: 126.08ms (95%)
[ 129s] threads: 512, tps: 9535.02, reads/s: 133019.32, writes/s: 0.00, response time: 137.76ms (95%)
[ 130s] threads: 512, tps: 9516.74, reads/s: 134180.24, writes/s: 0.00, response time: 125.89ms (95%)
[ 131s] threads: 512, tps: 9542.69, reads/s: 133680.73, writes/s: 0.00, response time: 109.47ms (95%)
[ 132s] threads: 512, tps: 9588.44, reads/s: 133921.14, writes/s: 0.00, response time: 113.81ms (95%)
[ 133s] threads: 512, tps: 9597.07, reads/s: 134090.03, writes/s: 0.00, response time: 139.92ms (95%)
[ 134s] threads: 512, tps: 9539.69, reads/s: 133489.60, writes/s: 0.00, response time: 111.08ms (95%)
[ 135s] threads: 512, tps: 9605.33, reads/s: 134547.56, writes/s: 0.00, response time: 125.66ms (95%)
[ 136s] threads: 512, tps: 9538.05, reads/s: 133699.72, writes/s: 0.00, response time: 116.60ms (95%)
[ 137s] threads: 512, tps: 9491.88, reads/s: 132940.33, writes/s: 0.00, response time: 102.92ms (95%)
[ 138s] threads: 512, tps: 9535.87, reads/s: 133504.19, writes/s: 0.00, response time: 112.62ms (95%)
[ 139s] threads: 512, tps: 9510.80, reads/s: 133226.21, writes/s: 0.00, response time: 103.82ms (95%)
[ 140s] threads: 512, tps: 9589.40, reads/s: 134198.64, writes/s: 0.00, response time: 126.61ms (95%)
[ 141s] threads: 512, tps: 9608.02, reads/s: 133346.33, writes/s: 0.00, response time: 137.10ms (95%)
[ 142s] threads: 512, tps: 9485.99, reads/s: 133984.85, writes/s: 0.00, response time: 133.42ms (95%)
[ 143s] threads: 512, tps: 9550.06, reads/s: 133704.83, writes/s: 0.00, response time: 118.82ms (95%)
[ 144s] threads: 512, tps: 9598.01, reads/s: 134166.15, writes/s: 0.00, response time: 126.46ms (95%)
[ 145s] threads: 512, tps: 9519.88, reads/s: 133374.38, writes/s: 0.00, response time: 111.82ms (95%)
[ 146s] threads: 512, tps: 9441.54, reads/s: 132244.49, writes/s: 0.00, response time: 104.38ms (95%)
[ 147s] threads: 512, tps: 9451.37, reads/s: 132411.22, writes/s: 0.00, response time: 109.99ms (95%)
[ 148s] threads: 512, tps: 9459.23, reads/s: 132438.21, writes/s: 0.00, response time: 117.27ms (95%)
[ 149s] threads: 512, tps: 9557.96, reads/s: 133706.45, writes/s: 0.00, response time: 120.40ms (95%)
[ 150s] threads: 512, tps: 9542.79, reads/s: 133261.09, writes/s: 0.00, response time: 121.52ms (95%)
[ 151s] threads: 512, tps: 9594.97, reads/s: 134476.63, writes/s: 0.00, response time: 129.44ms (95%)
[ 152s] threads: 512, tps: 9476.29, reads/s: 133541.10, writes/s: 0.00, response time: 138.42ms (95%)
[ 153s] threads: 512, tps: 9541.73, reads/s: 133287.20, writes/s: 0.00, response time: 131.36ms (95%)
[ 154s] threads: 512, tps: 9627.22, reads/s: 134137.04, writes/s: 0.00, response time: 124.06ms (95%)
[ 155s] threads: 512, tps: 9441.04, reads/s: 132165.51, writes/s: 0.00, response time: 149.40ms (95%)
[ 156s] threads: 512, tps: 9553.96, reads/s: 134076.51, writes/s: 0.00, response time: 127.22ms (95%)
[ 157s] threads: 512, tps: 9564.80, reads/s: 134072.14, writes/s: 0.00, response time: 135.27ms (95%)
[ 158s] threads: 512, tps: 9502.13, reads/s: 133050.89, writes/s: 0.00, response time: 118.79ms (95%)
[ 159s] threads: 512, tps: 9625.91, reads/s: 134015.81, writes/s: 0.00, response time: 135.39ms (95%)
[ 160s] threads: 512, tps: 9523.95, reads/s: 133581.37, writes/s: 0.00, response time: 106.14ms (95%)
[ 161s] threads: 512, tps: 9539.05, reads/s: 133795.66, writes/s: 0.00, response time: 104.75ms (95%)
[ 162s] threads: 512, tps: 9555.81, reads/s: 133632.40, writes/s: 0.00, response time: 111.82ms (95%)
[ 163s] threads: 512, tps: 9527.17, reads/s: 133258.33, writes/s: 0.00, response time: 109.27ms (95%)
[ 164s] threads: 512, tps: 9549.99, reads/s: 134238.86, writes/s: 0.00, response time: 114.39ms (95%)
[ 165s] threads: 512, tps: 9572.98, reads/s: 133714.69, writes/s: 0.00, response time: 116.43ms (95%)
[ 166s] threads: 512, tps: 9551.03, reads/s: 133797.44, writes/s: 0.00, response time: 114.70ms (95%)
[ 167s] threads: 512, tps: 9574.13, reads/s: 133400.87, writes/s: 0.00, response time: 104.22ms (95%)
[ 168s] threads: 512, tps: 9553.02, reads/s: 134028.27, writes/s: 0.00, response time: 120.43ms (95%)
[ 169s] threads: 512, tps: 9437.73, reads/s: 132641.23, writes/s: 0.00, response time: 94.14ms (95%)
[ 170s] threads: 512, tps: 9594.06, reads/s: 133950.82, writes/s: 0.00, response time: 120.22ms (95%)
[ 171s] threads: 512, tps: 9600.18, reads/s: 133745.46, writes/s: 0.00, response time: 119.86ms (95%)
[ 172s] threads: 512, tps: 9367.10, reads/s: 132119.36, writes/s: 0.00, response time: 138.34ms (95%)
[ 173s] threads: 512, tps: 9464.44, reads/s: 132698.14, writes/s: 0.00, response time: 98.96ms (95%)
[ 174s] threads: 512, tps: 9507.19, reads/s: 132889.63, writes/s: 0.00, response time: 108.03ms (95%)
[ 175s] threads: 512, tps: 9557.35, reads/s: 134072.89, writes/s: 0.00, response time: 119.61ms (95%)
[ 176s] threads: 512, tps: 9457.25, reads/s: 131928.58, writes/s: 0.00, response time: 114.87ms (95%)
[ 177s] threads: 512, tps: 9445.69, reads/s: 132599.74, writes/s: 0.00, response time: 124.58ms (95%)
[ 178s] threads: 512, tps: 9447.96, reads/s: 132221.50, writes/s: 0.00, response time: 131.04ms (95%)
[ 179s] threads: 512, tps: 9575.08, reads/s: 133995.07, writes/s: 0.00, response time: 136.04ms (95%)
[ 180s] threads: 512, tps: 9646.79, reads/s: 134399.09, writes/s: 0.00, response time: 130.38ms (95%)
[ 181s] threads: 512, tps: 9511.90, reads/s: 133415.66, writes/s: 0.00, response time: 181.33ms (95%)
[ 182s] threads: 512, tps: 9573.48, reads/s: 134558.76, writes/s: 0.00, response time: 142.12ms (95%)
[ 183s] threads: 512, tps: 9626.59, reads/s: 133746.17, writes/s: 0.00, response time: 111.05ms (95%)
[ 184s] threads: 512, tps: 9545.15, reads/s: 133529.06, writes/s: 0.00, response time: 119.86ms (95%)
[ 185s] threads: 512, tps: 9500.12, reads/s: 134085.76, writes/s: 0.00, response time: 129.99ms (95%)
[ 186s] threads: 512, tps: 9627.68, reads/s: 133874.58, writes/s: 0.00, response time: 128.94ms (95%)
[ 187s] threads: 512, tps: 9512.14, reads/s: 134081.94, writes/s: 0.00, response time: 143.78ms (95%)
[ 188s] threads: 512, tps: 9458.86, reads/s: 131651.11, writes/s: 0.00, response time: 156.31ms (95%)
[ 189s] threads: 512, tps: 9500.00, reads/s: 133503.94, writes/s: 0.00, response time: 117.23ms (95%)
[ 190s] threads: 512, tps: 9518.04, reads/s: 131198.50, writes/s: 0.00, response time: 128.21ms (95%)
[ 191s] threads: 512, tps: 9442.97, reads/s: 134499.58, writes/s: 0.00, response time: 127.06ms (95%)
[ 192s] threads: 512, tps: 9644.27, reads/s: 133878.80, writes/s: 0.00, response time: 117.69ms (95%)
[ 193s] threads: 512, tps: 9500.93, reads/s: 133759.08, writes/s: 0.00, response time: 132.90ms (95%)
[ 194s] threads: 512, tps: 9618.39, reads/s: 134513.42, writes/s: 0.00, response time: 126.00ms (95%)
[ 195s] threads: 512, tps: 9574.65, reads/s: 134566.13, writes/s: 0.00, response time: 124.95ms (95%)
[ 196s] threads: 512, tps: 9364.04, reads/s: 131210.56, writes/s: 0.00, response time: 106.91ms (95%)
[ 197s] threads: 512, tps: 9609.76, reads/s: 133264.68, writes/s: 0.00, response time: 115.04ms (95%)
[ 198s] threads: 512, tps: 9560.12, reads/s: 134791.69, writes/s: 0.00, response time: 133.50ms (95%)
[ 199s] threads: 512, tps: 9574.90, reads/s: 133874.59, writes/s: 0.00, response time: 130.22ms (95%)
[ 200s] threads: 512, tps: 9530.03, reads/s: 133672.37, writes/s: 0.00, response time: 110.09ms (95%)
[ 201s] threads: 512, tps: 9475.88, reads/s: 132921.29, writes/s: 0.00, response time: 144.73ms (95%)
[ 202s] threads: 512, tps: 9535.25, reads/s: 133277.52, writes/s: 0.00, response time: 123.50ms (95%)
[ 203s] threads: 512, tps: 9642.78, reads/s: 133849.90, writes/s: 0.00, response time: 137.88ms (95%)
[ 204s] threads: 512, tps: 9479.28, reads/s: 133785.99, writes/s: 0.00, response time: 134.18ms (95%)
[ 205s] threads: 512, tps: 9610.67, reads/s: 134673.43, writes/s: 0.00, response time: 142.71ms (95%)
[ 206s] threads: 512, tps: 9577.09, reads/s: 133904.24, writes/s: 0.00, response time: 113.13ms (95%)
[ 207s] threads: 512, tps: 9556.04, reads/s: 133911.50, writes/s: 0.00, response time: 124.50ms (95%)
[ 208s] threads: 512, tps: 9582.91, reads/s: 133350.81, writes/s: 0.00, response time: 111.68ms (95%)
[ 209s] threads: 512, tps: 9553.03, reads/s: 134604.49, writes/s: 0.00, response time: 144.13ms (95%)
[ 210s] threads: 512, tps: 9522.24, reads/s: 133104.38, writes/s: 0.00, response time: 98.61ms (95%)
[ 211s] threads: 512, tps: 9555.71, reads/s: 133767.96, writes/s: 0.00, response time: 109.20ms (95%)
[ 212s] threads: 512, tps: 9634.25, reads/s: 134325.55, writes/s: 0.00, response time: 107.04ms (95%)
[ 213s] threads: 512, tps: 9456.02, reads/s: 133144.22, writes/s: 0.00, response time: 115.87ms (95%)
[ 214s] threads: 512, tps: 9533.03, reads/s: 133439.44, writes/s: 0.00, response time: 125.21ms (95%)
[ 215s] threads: 512, tps: 9567.99, reads/s: 132920.80, writes/s: 0.00, response time: 116.92ms (95%)
[ 216s] threads: 512, tps: 9499.87, reads/s: 133044.22, writes/s: 0.00, response time: 119.18ms (95%)
[ 217s] threads: 512, tps: 9468.76, reads/s: 133205.59, writes/s: 0.00, response time: 131.47ms (95%)
[ 218s] threads: 512, tps: 9510.38, reads/s: 133370.33, writes/s: 0.00, response time: 108.94ms (95%)
[ 219s] threads: 512, tps: 9556.55, reads/s: 133727.63, writes/s: 0.00, response time: 123.17ms (95%)
[ 220s] threads: 512, tps: 9586.44, reads/s: 133682.14, writes/s: 0.00, response time: 157.34ms (95%)
[ 221s] threads: 512, tps: 9400.93, reads/s: 132334.04, writes/s: 0.00, response time: 163.83ms (95%)
[ 222s] threads: 512, tps: 9608.11, reads/s: 134345.58, writes/s: 0.00, response time: 116.60ms (95%)
[ 223s] threads: 512, tps: 9526.92, reads/s: 133538.88, writes/s: 0.00, response time: 113.06ms (95%)
[ 224s] threads: 512, tps: 9589.86, reads/s: 133800.08, writes/s: 0.00, response time: 112.59ms (95%)
[ 225s] threads: 512, tps: 9582.17, reads/s: 134176.44, writes/s: 0.00, response time: 121.63ms (95%)
[ 226s] threads: 512, tps: 9553.00, reads/s: 133715.03, writes/s: 0.00, response time: 122.62ms (95%)
[ 227s] threads: 512, tps: 9512.83, reads/s: 133322.57, writes/s: 0.00, response time: 157.06ms (95%)
[ 228s] threads: 512, tps: 9592.30, reads/s: 133779.25, writes/s: 0.00, response time: 119.04ms (95%)
[ 229s] threads: 512, tps: 9551.83, reads/s: 133881.68, writes/s: 0.00, response time: 139.67ms (95%)
[ 230s] threads: 512, tps: 9569.16, reads/s: 133361.23, writes/s: 0.00, response time: 106.27ms (95%)
[ 231s] threads: 512, tps: 9563.59, reads/s: 134220.25, writes/s: 0.00, response time: 144.65ms (95%)
[ 232s] threads: 512, tps: 9503.65, reads/s: 134137.07, writes/s: 0.00, response time: 123.35ms (95%)
[ 233s] threads: 512, tps: 9650.60, reads/s: 134331.38, writes/s: 0.00, response time: 132.94ms (95%)
[ 234s] threads: 512, tps: 9563.10, reads/s: 134003.35, writes/s: 0.00, response time: 115.08ms (95%)
[ 235s] threads: 512, tps: 9512.85, reads/s: 133797.85, writes/s: 0.00, response time: 110.35ms (95%)
[ 236s] threads: 512, tps: 9514.04, reads/s: 132788.50, writes/s: 0.00, response time: 93.07ms (95%)
[ 237s] threads: 512, tps: 9643.07, reads/s: 134371.94, writes/s: 0.00, response time: 122.87ms (95%)
[ 238s] threads: 512, tps: 9455.98, reads/s: 132664.76, writes/s: 0.00, response time: 160.10ms (95%)
[ 239s] threads: 512, tps: 9464.83, reads/s: 132690.59, writes/s: 0.00, response time: 148.82ms (95%)
[ 240s] threads: 512, tps: 9511.05, reads/s: 133737.76, writes/s: 0.00, response time: 136.98ms (95%)
[ 241s] threads: 512, tps: 9473.12, reads/s: 132912.63, writes/s: 0.00, response time: 144.91ms (95%)
[ 242s] threads: 512, tps: 9473.00, reads/s: 132375.98, writes/s: 0.00, response time: 110.75ms (95%)
[ 243s] threads: 512, tps: 9564.66, reads/s: 133884.23, writes/s: 0.00, response time: 120.36ms (95%)
[ 244s] threads: 512, tps: 9640.36, reads/s: 133941.01, writes/s: 0.00, response time: 123.65ms (95%)
[ 245s] threads: 512, tps: 9427.99, reads/s: 132661.81, writes/s: 0.00, response time: 124.09ms (95%)
[ 246s] threads: 512, tps: 9592.05, reads/s: 134102.68, writes/s: 0.00, response time: 122.32ms (95%)
[ 247s] threads: 512, tps: 9562.66, reads/s: 133225.31, writes/s: 0.00, response time: 124.50ms (95%)
