sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 32
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 32, tps: 3824.02, reads/s: 53841.36, writes/s: 0.00, response time: 10.51ms (95%)
[  58s] threads: 32, tps: 4880.96, reads/s: 68375.43, writes/s: 0.00, response time: 8.13ms (95%)
[  59s] threads: 32, tps: 4805.01, reads/s: 67293.18, writes/s: 0.00, response time: 8.47ms (95%)
[  60s] threads: 32, tps: 4241.02, reads/s: 59332.28, writes/s: 0.00, response time: 12.39ms (95%)
[  61s] threads: 32, tps: 4888.00, reads/s: 68422.06, writes/s: 0.00, response time: 8.07ms (95%)
[  62s] threads: 32, tps: 4883.00, reads/s: 68415.97, writes/s: 0.00, response time: 8.14ms (95%)
[  63s] threads: 32, tps: 4914.00, reads/s: 68815.05, writes/s: 0.00, response time: 8.05ms (95%)
[  64s] threads: 32, tps: 4903.01, reads/s: 68613.10, writes/s: 0.00, response time: 8.11ms (95%)
[  65s] threads: 32, tps: 4855.00, reads/s: 68000.00, writes/s: 0.00, response time: 8.28ms (95%)
[  66s] threads: 32, tps: 4325.99, reads/s: 60494.87, writes/s: 0.00, response time: 11.92ms (95%)
[  67s] threads: 32, tps: 4908.98, reads/s: 68697.66, writes/s: 0.00, response time: 8.08ms (95%)
[  68s] threads: 32, tps: 4915.02, reads/s: 68853.30, writes/s: 0.00, response time: 8.04ms (95%)
[  69s] threads: 32, tps: 4600.00, reads/s: 64420.93, writes/s: 0.00, response time: 10.56ms (95%)
[  70s] threads: 32, tps: 4438.01, reads/s: 62129.09, writes/s: 0.00, response time: 11.75ms (95%)
[  71s] threads: 32, tps: 4929.96, reads/s: 68978.38, writes/s: 0.00, response time: 8.04ms (95%)
[  72s] threads: 32, tps: 4929.05, reads/s: 69026.64, writes/s: 0.00, response time: 8.05ms (95%)
[  73s] threads: 32, tps: 4933.99, reads/s: 69066.86, writes/s: 0.00, response time: 8.04ms (95%)
[  74s] threads: 32, tps: 4938.00, reads/s: 69085.98, writes/s: 0.00, response time: 8.04ms (95%)
[  75s] threads: 32, tps: 4931.01, reads/s: 69131.15, writes/s: 0.00, response time: 8.05ms (95%)
[  76s] threads: 32, tps: 4949.00, reads/s: 69207.99, writes/s: 0.00, response time: 8.02ms (95%)
[  77s] threads: 32, tps: 4951.00, reads/s: 69343.06, writes/s: 0.00, response time: 7.98ms (95%)
[  78s] threads: 32, tps: 4955.99, reads/s: 69358.80, writes/s: 0.00, response time: 7.99ms (95%)
[  79s] threads: 32, tps: 4961.03, reads/s: 69496.42, writes/s: 0.00, response time: 7.98ms (95%)
[  80s] threads: 32, tps: 4961.97, reads/s: 69505.60, writes/s: 0.00, response time: 8.01ms (95%)
[  81s] threads: 32, tps: 4963.01, reads/s: 69447.14, writes/s: 0.00, response time: 7.97ms (95%)
[  82s] threads: 32, tps: 4961.99, reads/s: 69455.92, writes/s: 0.00, response time: 7.98ms (95%)
[  83s] threads: 32, tps: 4950.01, reads/s: 69301.09, writes/s: 0.00, response time: 7.99ms (95%)
[  84s] threads: 32, tps: 4977.01, reads/s: 69709.20, writes/s: 0.00, response time: 7.97ms (95%)
[  85s] threads: 32, tps: 4974.99, reads/s: 69607.83, writes/s: 0.00, response time: 7.99ms (95%)
[  86s] threads: 32, tps: 4970.97, reads/s: 69625.52, writes/s: 0.00, response time: 8.02ms (95%)
[  87s] threads: 32, tps: 4980.04, reads/s: 69666.53, writes/s: 0.00, response time: 8.01ms (95%)
[  88s] threads: 32, tps: 4981.99, reads/s: 69773.90, writes/s: 0.00, response time: 7.99ms (95%)
[  89s] threads: 32, tps: 4902.02, reads/s: 68669.25, writes/s: 0.00, response time: 8.17ms (95%)
[  90s] threads: 32, tps: 4902.99, reads/s: 68587.79, writes/s: 0.00, response time: 8.09ms (95%)
[  91s] threads: 32, tps: 4907.99, reads/s: 68754.82, writes/s: 0.00, response time: 8.05ms (95%)
[  92s] threads: 32, tps: 4917.01, reads/s: 68825.11, writes/s: 0.00, response time: 8.06ms (95%)
[  93s] threads: 32, tps: 4930.00, reads/s: 69026.06, writes/s: 0.00, response time: 8.04ms (95%)
[  94s] threads: 32, tps: 4915.99, reads/s: 68775.86, writes/s: 0.00, response time: 7.99ms (95%)
[  95s] threads: 32, tps: 4920.01, reads/s: 68909.09, writes/s: 0.00, response time: 7.98ms (95%)
[  96s] threads: 32, tps: 4911.97, reads/s: 68685.65, writes/s: 0.00, response time: 8.07ms (95%)
[  97s] threads: 32, tps: 4901.02, reads/s: 68665.27, writes/s: 0.00, response time: 8.13ms (95%)
[  98s] threads: 32, tps: 4920.98, reads/s: 68869.72, writes/s: 0.00, response time: 8.02ms (95%)
[  99s] threads: 32, tps: 4919.02, reads/s: 68923.22, writes/s: 0.00, response time: 8.04ms (95%)
[ 100s] threads: 32, tps: 4914.99, reads/s: 68774.92, writes/s: 0.00, response time: 8.11ms (95%)
[ 101s] threads: 32, tps: 4922.99, reads/s: 68958.91, writes/s: 0.00, response time: 8.05ms (95%)
[ 102s] threads: 32, tps: 4924.03, reads/s: 68937.36, writes/s: 0.00, response time: 8.06ms (95%)
[ 103s] threads: 32, tps: 4913.99, reads/s: 68800.91, writes/s: 0.00, response time: 8.06ms (95%)
[ 104s] threads: 32, tps: 4923.02, reads/s: 68880.23, writes/s: 0.00, response time: 8.08ms (95%)
[ 105s] threads: 32, tps: 4921.98, reads/s: 68910.69, writes/s: 0.00, response time: 8.08ms (95%)
[ 106s] threads: 32, tps: 4926.01, reads/s: 68979.16, writes/s: 0.00, response time: 7.99ms (95%)
[ 107s] threads: 32, tps: 4921.01, reads/s: 68856.10, writes/s: 0.00, response time: 8.07ms (95%)
[ 108s] threads: 32, tps: 4912.99, reads/s: 68854.89, writes/s: 0.00, response time: 8.05ms (95%)
[ 109s] threads: 32, tps: 4913.02, reads/s: 68811.29, writes/s: 0.00, response time: 8.06ms (95%)
[ 110s] threads: 32, tps: 4922.97, reads/s: 68859.60, writes/s: 0.00, response time: 8.12ms (95%)
[ 111s] threads: 32, tps: 4930.00, reads/s: 69022.93, writes/s: 0.00, response time: 8.05ms (95%)
[ 112s] threads: 32, tps: 4919.01, reads/s: 68908.20, writes/s: 0.00, response time: 8.04ms (95%)
[ 113s] threads: 32, tps: 4926.00, reads/s: 68904.04, writes/s: 0.00, response time: 8.07ms (95%)
[ 114s] threads: 32, tps: 4926.01, reads/s: 68981.16, writes/s: 0.00, response time: 8.07ms (95%)
[ 115s] threads: 32, tps: 4916.98, reads/s: 68849.69, writes/s: 0.00, response time: 8.04ms (95%)
[ 116s] threads: 32, tps: 4391.01, reads/s: 61462.14, writes/s: 0.00, response time: 11.49ms (95%)
[ 117s] threads: 32, tps: 4921.96, reads/s: 68938.47, writes/s: 0.00, response time: 8.07ms (95%)
[ 118s] threads: 32, tps: 4937.02, reads/s: 69074.23, writes/s: 0.00, response time: 8.06ms (95%)
[ 119s] threads: 32, tps: 4929.04, reads/s: 68990.52, writes/s: 0.00, response time: 8.02ms (95%)
[ 120s] threads: 32, tps: 4927.97, reads/s: 69029.55, writes/s: 0.00, response time: 8.04ms (95%)
[ 121s] threads: 32, tps: 4937.01, reads/s: 69140.15, writes/s: 0.00, response time: 8.00ms (95%)
[ 122s] threads: 32, tps: 4945.85, reads/s: 69228.92, writes/s: 0.00, response time: 7.99ms (95%)
[ 123s] threads: 32, tps: 4941.16, reads/s: 69197.20, writes/s: 0.00, response time: 8.07ms (95%)
[ 124s] threads: 32, tps: 4935.01, reads/s: 69062.13, writes/s: 0.00, response time: 8.02ms (95%)
[ 125s] threads: 32, tps: 4690.98, reads/s: 65623.77, writes/s: 0.00, response time: 9.98ms (95%)
[ 126s] threads: 32, tps: 4468.00, reads/s: 62637.04, writes/s: 0.00, response time: 11.37ms (95%)
[ 127s] threads: 32, tps: 4947.00, reads/s: 69223.00, writes/s: 0.00, response time: 8.00ms (95%)
[ 128s] threads: 32, tps: 4940.99, reads/s: 69166.91, writes/s: 0.00, response time: 8.04ms (95%)
[ 129s] threads: 32, tps: 4932.02, reads/s: 69050.34, writes/s: 0.00, response time: 8.06ms (95%)
[ 130s] threads: 32, tps: 4937.99, reads/s: 69078.81, writes/s: 0.00, response time: 8.03ms (95%)
[ 131s] threads: 32, tps: 4940.99, reads/s: 69198.86, writes/s: 0.00, response time: 8.03ms (95%)
[ 132s] threads: 32, tps: 4933.00, reads/s: 69045.00, writes/s: 0.00, response time: 8.06ms (95%)
[ 133s] threads: 32, tps: 4930.00, reads/s: 69094.02, writes/s: 0.00, response time: 8.11ms (95%)
[ 134s] threads: 32, tps: 4947.98, reads/s: 69238.67, writes/s: 0.00, response time: 7.99ms (95%)
[ 135s] threads: 32, tps: 4952.02, reads/s: 69289.27, writes/s: 0.00, response time: 8.00ms (95%)
[ 136s] threads: 32, tps: 4941.01, reads/s: 69192.18, writes/s: 0.00, response time: 8.03ms (95%)
[ 137s] threads: 32, tps: 4946.00, reads/s: 69224.94, writes/s: 0.00, response time: 8.05ms (95%)
[ 138s] threads: 32, tps: 4944.98, reads/s: 69279.66, writes/s: 0.00, response time: 7.99ms (95%)
[ 139s] threads: 32, tps: 4945.04, reads/s: 69209.60, writes/s: 0.00, response time: 8.04ms (95%)
[ 140s] threads: 32, tps: 4942.97, reads/s: 69248.64, writes/s: 0.00, response time: 8.02ms (95%)
[ 141s] threads: 32, tps: 4950.00, reads/s: 69298.01, writes/s: 0.00, response time: 8.11ms (95%)
[ 142s] threads: 32, tps: 4950.00, reads/s: 69245.97, writes/s: 0.00, response time: 8.00ms (95%)
[ 143s] threads: 32, tps: 4946.98, reads/s: 69261.69, writes/s: 0.00, response time: 7.98ms (95%)
[ 144s] threads: 32, tps: 4940.02, reads/s: 69204.28, writes/s: 0.00, response time: 8.07ms (95%)
[ 145s] threads: 32, tps: 4949.00, reads/s: 69228.01, writes/s: 0.00, response time: 7.99ms (95%)
[ 146s] threads: 32, tps: 4949.97, reads/s: 69293.58, writes/s: 0.00, response time: 8.00ms (95%)
[ 147s] threads: 32, tps: 4948.03, reads/s: 69298.43, writes/s: 0.00, response time: 8.10ms (95%)
[ 148s] threads: 32, tps: 4937.98, reads/s: 69166.77, writes/s: 0.00, response time: 8.05ms (95%)
[ 149s] threads: 32, tps: 4947.01, reads/s: 69253.20, writes/s: 0.00, response time: 7.98ms (95%)
[ 150s] threads: 32, tps: 4961.00, reads/s: 69415.96, writes/s: 0.00, response time: 8.02ms (95%)
[ 151s] threads: 32, tps: 4944.02, reads/s: 69245.29, writes/s: 0.00, response time: 8.00ms (95%)
[ 152s] threads: 32, tps: 4280.98, reads/s: 59899.73, writes/s: 0.00, response time: 12.24ms (95%)
[ 153s] threads: 32, tps: 4946.93, reads/s: 69281.03, writes/s: 0.00, response time: 8.05ms (95%)
[ 154s] threads: 32, tps: 4946.09, reads/s: 69241.22, writes/s: 0.00, response time: 8.09ms (95%)
[ 155s] threads: 32, tps: 4947.00, reads/s: 69305.00, writes/s: 0.00, response time: 8.05ms (95%)
[ 156s] threads: 32, tps: 4956.94, reads/s: 69319.16, writes/s: 0.00, response time: 8.03ms (95%)
[ 157s] threads: 32, tps: 4945.05, reads/s: 69270.68, writes/s: 0.00, response time: 8.03ms (95%)
[ 158s] threads: 32, tps: 4950.97, reads/s: 69269.62, writes/s: 0.00, response time: 8.02ms (95%)
[ 159s] threads: 32, tps: 4957.05, reads/s: 69417.65, writes/s: 0.00, response time: 7.99ms (95%)
[ 160s] threads: 32, tps: 4950.99, reads/s: 69289.90, writes/s: 0.00, response time: 8.02ms (95%)
[ 161s] threads: 32, tps: 4957.99, reads/s: 69464.92, writes/s: 0.00, response time: 8.01ms (95%)
[ 162s] threads: 32, tps: 4952.00, reads/s: 69337.06, writes/s: 0.00, response time: 7.97ms (95%)
[ 163s] threads: 32, tps: 4952.00, reads/s: 69318.01, writes/s: 0.00, response time: 8.07ms (95%)
[ 164s] threads: 32, tps: 4959.02, reads/s: 69403.26, writes/s: 0.00, response time: 8.02ms (95%)
[ 165s] threads: 32, tps: 4955.99, reads/s: 69398.79, writes/s: 0.00, response time: 8.02ms (95%)
[ 166s] threads: 32, tps: 4957.98, reads/s: 69424.74, writes/s: 0.00, response time: 8.02ms (95%)
[ 167s] threads: 32, tps: 4242.02, reads/s: 59365.21, writes/s: 0.00, response time: 12.34ms (95%)
[ 168s] threads: 32, tps: 4925.98, reads/s: 69027.78, writes/s: 0.00, response time: 8.04ms (95%)
[ 169s] threads: 32, tps: 4968.01, reads/s: 69515.17, writes/s: 0.00, response time: 8.00ms (95%)
[ 170s] threads: 32, tps: 4955.00, reads/s: 69377.99, writes/s: 0.00, response time: 8.00ms (95%)
[ 171s] threads: 32, tps: 4962.93, reads/s: 69465.05, writes/s: 0.00, response time: 8.01ms (95%)
[ 172s] threads: 32, tps: 4951.06, reads/s: 69357.87, writes/s: 0.00, response time: 8.03ms (95%)
[ 173s] threads: 32, tps: 4963.01, reads/s: 69406.08, writes/s: 0.00, response time: 7.99ms (95%)
[ 174s] threads: 32, tps: 4962.02, reads/s: 69457.27, writes/s: 0.00, response time: 8.03ms (95%)
[ 175s] threads: 32, tps: 4961.97, reads/s: 69514.62, writes/s: 0.00, response time: 7.98ms (95%)
[ 176s] threads: 32, tps: 4964.01, reads/s: 69511.12, writes/s: 0.00, response time: 8.01ms (95%)
[ 177s] threads: 32, tps: 4966.00, reads/s: 69486.97, writes/s: 0.00, response time: 8.00ms (95%)
[ 178s] threads: 32, tps: 4965.00, reads/s: 69521.98, writes/s: 0.00, response time: 8.03ms (95%)
[ 179s] threads: 32, tps: 4962.01, reads/s: 69434.15, writes/s: 0.00, response time: 7.99ms (95%)
[ 180s] threads: 32, tps: 4964.00, reads/s: 69537.98, writes/s: 0.00, response time: 7.99ms (95%)
[ 181s] threads: 32, tps: 4755.86, reads/s: 66519.03, writes/s: 0.00, response time: 9.72ms (95%)
[ 182s] threads: 32, tps: 4428.13, reads/s: 62010.81, writes/s: 0.00, response time: 12.01ms (95%)
[ 183s] threads: 32, tps: 4914.00, reads/s: 68779.99, writes/s: 0.00, response time: 8.12ms (95%)
[ 184s] threads: 32, tps: 4889.00, reads/s: 68464.96, writes/s: 0.00, response time: 8.24ms (95%)
[ 185s] threads: 32, tps: 4895.00, reads/s: 68583.98, writes/s: 0.00, response time: 8.17ms (95%)
[ 186s] threads: 32, tps: 4872.99, reads/s: 68231.92, writes/s: 0.00, response time: 8.27ms (95%)
[ 187s] threads: 32, tps: 4942.93, reads/s: 69171.09, writes/s: 0.00, response time: 8.06ms (95%)
[ 188s] threads: 32, tps: 4934.06, reads/s: 69066.82, writes/s: 0.00, response time: 8.08ms (95%)
[ 189s] threads: 32, tps: 4936.00, reads/s: 69106.01, writes/s: 0.00, response time: 8.06ms (95%)
[ 190s] threads: 32, tps: 4957.01, reads/s: 69398.11, writes/s: 0.00, response time: 7.97ms (95%)
[ 191s] threads: 32, tps: 4963.00, reads/s: 69462.05, writes/s: 0.00, response time: 7.98ms (95%)
[ 192s] threads: 32, tps: 4974.00, reads/s: 69661.06, writes/s: 0.00, response time: 8.04ms (95%)
[ 193s] threads: 32, tps: 4966.00, reads/s: 69519.94, writes/s: 0.00, response time: 8.06ms (95%)
[ 194s] threads: 32, tps: 4964.00, reads/s: 69502.96, writes/s: 0.00, response time: 7.99ms (95%)
[ 195s] threads: 32, tps: 4967.99, reads/s: 69534.91, writes/s: 0.00, response time: 8.00ms (95%)
[ 196s] threads: 32, tps: 4959.00, reads/s: 69479.01, writes/s: 0.00, response time: 8.02ms (95%)
[ 197s] threads: 32, tps: 4974.00, reads/s: 69581.98, writes/s: 0.00, response time: 8.00ms (95%)
[ 198s] threads: 32, tps: 4968.00, reads/s: 69577.95, writes/s: 0.00, response time: 7.95ms (95%)
[ 199s] threads: 32, tps: 4970.98, reads/s: 69569.78, writes/s: 0.00, response time: 7.96ms (95%)
[ 200s] threads: 32, tps: 4971.01, reads/s: 69601.16, writes/s: 0.00, response time: 8.02ms (95%)
[ 201s] threads: 32, tps: 4966.01, reads/s: 69510.18, writes/s: 0.00, response time: 8.03ms (95%)
[ 202s] threads: 32, tps: 4963.94, reads/s: 69532.09, writes/s: 0.00, response time: 8.01ms (95%)
[ 203s] threads: 32, tps: 4954.03, reads/s: 69360.37, writes/s: 0.00, response time: 8.04ms (95%)
[ 204s] threads: 32, tps: 4970.04, reads/s: 69535.57, writes/s: 0.00, response time: 7.98ms (95%)
[ 205s] threads: 32, tps: 4962.96, reads/s: 69493.51, writes/s: 0.00, response time: 7.99ms (95%)
[ 206s] threads: 32, tps: 4968.02, reads/s: 69598.21, writes/s: 0.00, response time: 8.02ms (95%)
[ 207s] threads: 32, tps: 4984.03, reads/s: 69742.46, writes/s: 0.00, response time: 7.99ms (95%)
[ 208s] threads: 32, tps: 4986.99, reads/s: 69773.93, writes/s: 0.00, response time: 8.02ms (95%)
[ 209s] threads: 32, tps: 4966.99, reads/s: 69565.92, writes/s: 0.00, response time: 8.02ms (95%)
[ 210s] threads: 32, tps: 4951.98, reads/s: 69372.65, writes/s: 0.00, response time: 8.03ms (95%)
[ 211s] threads: 32, tps: 4970.01, reads/s: 69591.20, writes/s: 0.00, response time: 7.97ms (95%)
[ 212s] threads: 32, tps: 4972.01, reads/s: 69546.10, writes/s: 0.00, response time: 8.07ms (95%)
[ 213s] threads: 32, tps: 4970.02, reads/s: 69595.29, writes/s: 0.00, response time: 8.00ms (95%)
[ 214s] threads: 32, tps: 4972.99, reads/s: 69635.89, writes/s: 0.00, response time: 7.97ms (95%)
[ 215s] threads: 32, tps: 4972.00, reads/s: 69602.99, writes/s: 0.00, response time: 8.03ms (95%)
[ 216s] threads: 32, tps: 4973.98, reads/s: 69660.73, writes/s: 0.00, response time: 8.03ms (95%)
[ 217s] threads: 32, tps: 4973.98, reads/s: 69617.73, writes/s: 0.00, response time: 8.00ms (95%)
[ 218s] threads: 32, tps: 4372.04, reads/s: 61243.56, writes/s: 0.00, response time: 11.82ms (95%)
[ 219s] threads: 32, tps: 4935.99, reads/s: 69041.85, writes/s: 0.00, response time: 8.15ms (95%)
[ 220s] threads: 32, tps: 4975.96, reads/s: 69690.48, writes/s: 0.00, response time: 7.96ms (95%)
[ 221s] threads: 32, tps: 4972.02, reads/s: 69585.29, writes/s: 0.00, response time: 8.01ms (95%)
[ 222s] threads: 32, tps: 4965.00, reads/s: 69556.02, writes/s: 0.00, response time: 8.00ms (95%)
[ 223s] threads: 32, tps: 4974.04, reads/s: 69574.54, writes/s: 0.00, response time: 7.98ms (95%)
[ 224s] threads: 32, tps: 4962.97, reads/s: 69576.57, writes/s: 0.00, response time: 8.03ms (95%)
[ 225s] threads: 32, tps: 4975.98, reads/s: 69602.77, writes/s: 0.00, response time: 7.96ms (95%)
[ 226s] threads: 32, tps: 4964.99, reads/s: 69492.88, writes/s: 0.00, response time: 8.06ms (95%)
[ 227s] threads: 32, tps: 4964.00, reads/s: 69513.05, writes/s: 0.00, response time: 7.98ms (95%)
[ 228s] threads: 32, tps: 4985.04, reads/s: 69785.61, writes/s: 0.00, response time: 7.95ms (95%)
[ 229s] threads: 32, tps: 4975.96, reads/s: 69649.41, writes/s: 0.00, response time: 7.93ms (95%)
[ 230s] threads: 32, tps: 4969.02, reads/s: 69609.32, writes/s: 0.00, response time: 7.98ms (95%)
[ 231s] threads: 32, tps: 4976.00, reads/s: 69642.00, writes/s: 0.00, response time: 7.98ms (95%)
[ 232s] threads: 32, tps: 4973.99, reads/s: 69622.88, writes/s: 0.00, response time: 7.92ms (95%)
[ 233s] threads: 32, tps: 4979.00, reads/s: 69658.98, writes/s: 0.00, response time: 8.02ms (95%)
[ 234s] threads: 32, tps: 4980.01, reads/s: 69746.21, writes/s: 0.00, response time: 8.05ms (95%)
[ 235s] threads: 32, tps: 4977.00, reads/s: 69750.05, writes/s: 0.00, response time: 8.01ms (95%)
[ 236s] threads: 32, tps: 4977.90, reads/s: 69696.60, writes/s: 0.00, response time: 8.05ms (95%)
[ 237s] threads: 32, tps: 4862.09, reads/s: 67979.28, writes/s: 0.00, response time: 8.77ms (95%)
[ 238s] threads: 32, tps: 4460.00, reads/s: 62494.93, writes/s: 0.00, response time: 11.79ms (95%)
[ 239s] threads: 32, tps: 4973.97, reads/s: 69611.59, writes/s: 0.00, response time: 8.05ms (95%)
[ 240s] threads: 32, tps: 4974.04, reads/s: 69631.50, writes/s: 0.00, response time: 7.99ms (95%)
[ 241s] threads: 32, tps: 4976.97, reads/s: 69699.53, writes/s: 0.00, response time: 8.01ms (95%)
[ 242s] threads: 32, tps: 4972.03, reads/s: 69617.44, writes/s: 0.00, response time: 8.02ms (95%)
[ 243s] threads: 32, tps: 4970.02, reads/s: 69600.32, writes/s: 0.00, response time: 8.05ms (95%)
[ 244s] threads: 32, tps: 4389.98, reads/s: 61456.79, writes/s: 0.00, response time: 11.78ms (95%)
[ 245s] threads: 32, tps: 4947.00, reads/s: 69208.03, writes/s: 0.00, response time: 8.18ms (95%)
[ 246s] threads: 32, tps: 4972.92, reads/s: 69681.92, writes/s: 0.00, response time: 8.00ms (95%)
[ 247s] threads: 32, tps: 4978.07, reads/s: 69653.95, writes/s: 0.00, response time: 7.99ms (95%)
