sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 8
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 8, tps: 911.76, reads/s: 12843.64, writes/s: 3648.02, response time: 11.30ms (95%)
[   2s] threads: 8, tps: 1069.02, reads/s: 14964.23, writes/s: 4276.06, response time: 9.36ms (95%)
[   3s] threads: 8, tps: 1129.00, reads/s: 15808.00, writes/s: 4515.00, response time: 8.57ms (95%)
[   4s] threads: 8, tps: 1113.00, reads/s: 15590.02, writes/s: 4454.01, response time: 9.87ms (95%)
[   5s] threads: 8, tps: 1181.00, reads/s: 16521.98, writes/s: 4725.99, response time: 8.41ms (95%)
[   6s] threads: 8, tps: 1211.00, reads/s: 16978.01, writes/s: 4844.00, response time: 8.30ms (95%)
[   7s] threads: 8, tps: 1232.00, reads/s: 17238.01, writes/s: 4928.00, response time: 8.06ms (95%)
[   8s] threads: 8, tps: 1144.00, reads/s: 16010.00, writes/s: 4582.00, response time: 11.76ms (95%)
[   9s] threads: 8, tps: 1249.00, reads/s: 17476.98, writes/s: 4985.99, response time: 7.74ms (95%)
[  10s] threads: 8, tps: 1268.99, reads/s: 17772.81, writes/s: 5076.95, response time: 7.75ms (95%)
[  11s] threads: 8, tps: 1251.99, reads/s: 17518.87, writes/s: 5010.96, response time: 7.82ms (95%)
[  12s] threads: 8, tps: 1273.99, reads/s: 17834.88, writes/s: 5097.97, response time: 7.64ms (95%)
[  13s] threads: 8, tps: 1284.02, reads/s: 17972.31, writes/s: 5130.09, response time: 7.62ms (95%)
[  14s] threads: 8, tps: 1267.00, reads/s: 17758.00, writes/s: 5073.00, response time: 7.82ms (95%)
[  15s] threads: 8, tps: 1294.00, reads/s: 18095.99, writes/s: 5173.00, response time: 7.59ms (95%)
[  16s] threads: 8, tps: 1167.00, reads/s: 16326.01, writes/s: 4670.00, response time: 12.11ms (95%)
[  17s] threads: 8, tps: 1279.00, reads/s: 17932.97, writes/s: 5111.99, response time: 7.91ms (95%)
[  18s] threads: 8, tps: 1272.00, reads/s: 17803.02, writes/s: 5088.00, response time: 7.63ms (95%)
[  19s] threads: 8, tps: 1291.00, reads/s: 18071.97, writes/s: 5166.99, response time: 7.73ms (95%)
[  20s] threads: 8, tps: 1293.00, reads/s: 18128.00, writes/s: 5175.00, response time: 7.61ms (95%)
[  21s] threads: 8, tps: 1306.00, reads/s: 18242.05, writes/s: 5218.01, response time: 7.49ms (95%)
[  22s] threads: 8, tps: 1319.00, reads/s: 18468.00, writes/s: 5277.00, response time: 7.46ms (95%)
[  23s] threads: 8, tps: 1319.00, reads/s: 18477.99, writes/s: 5279.00, response time: 7.67ms (95%)
[  24s] threads: 8, tps: 1328.00, reads/s: 18598.00, writes/s: 5312.00, response time: 7.38ms (95%)
[  25s] threads: 8, tps: 1317.00, reads/s: 18437.01, writes/s: 5265.00, response time: 7.49ms (95%)
[  26s] threads: 8, tps: 1319.00, reads/s: 18475.93, writes/s: 5274.98, response time: 7.66ms (95%)
[  27s] threads: 8, tps: 1346.01, reads/s: 18842.08, writes/s: 5388.02, response time: 7.43ms (95%)
[  28s] threads: 8, tps: 1347.00, reads/s: 18838.96, writes/s: 5389.99, response time: 7.46ms (95%)
[  29s] threads: 8, tps: 1341.99, reads/s: 18786.88, writes/s: 5361.97, response time: 7.39ms (95%)
[  30s] threads: 8, tps: 1324.01, reads/s: 18542.14, writes/s: 5297.04, response time: 7.72ms (95%)
[  31s] threads: 8, tps: 1363.01, reads/s: 19096.14, writes/s: 5451.04, response time: 7.26ms (95%)
[  32s] threads: 8, tps: 1365.99, reads/s: 19094.83, writes/s: 5465.95, response time: 7.22ms (95%)
[  33s] threads: 8, tps: 1348.99, reads/s: 18905.86, writes/s: 5394.96, response time: 7.27ms (95%)
[  34s] threads: 8, tps: 1377.01, reads/s: 19264.20, writes/s: 5507.06, response time: 7.31ms (95%)
[  35s] threads: 8, tps: 1374.99, reads/s: 19254.88, writes/s: 5504.97, response time: 7.19ms (95%)
[  36s] threads: 8, tps: 1382.01, reads/s: 19355.09, writes/s: 5526.03, response time: 7.22ms (95%)
[  37s] threads: 8, tps: 1379.00, reads/s: 19326.98, writes/s: 5512.99, response time: 7.10ms (95%)
[  38s] threads: 8, tps: 1390.00, reads/s: 19426.04, writes/s: 5561.01, response time: 7.19ms (95%)
[  39s] threads: 8, tps: 1391.00, reads/s: 19502.02, writes/s: 5571.01, response time: 6.99ms (95%)
[  40s] threads: 8, tps: 1371.00, reads/s: 19173.94, writes/s: 5480.98, response time: 7.19ms (95%)
[  41s] threads: 8, tps: 1398.00, reads/s: 19584.02, writes/s: 5592.01, response time: 7.02ms (95%)
[  42s] threads: 8, tps: 1408.00, reads/s: 19695.99, writes/s: 5628.00, response time: 6.96ms (95%)
[  43s] threads: 8, tps: 1379.00, reads/s: 19304.03, writes/s: 5515.01, response time: 7.12ms (95%)
[  44s] threads: 8, tps: 1404.00, reads/s: 19661.97, writes/s: 5615.99, response time: 6.94ms (95%)
[  45s] threads: 8, tps: 1401.00, reads/s: 19627.00, writes/s: 5604.00, response time: 7.08ms (95%)
[  46s] threads: 8, tps: 1416.00, reads/s: 19808.98, writes/s: 5665.00, response time: 7.06ms (95%)
[  47s] threads: 8, tps: 1393.97, reads/s: 19498.61, writes/s: 5576.89, response time: 7.09ms (95%)
[  48s] threads: 8, tps: 1386.03, reads/s: 19444.45, writes/s: 5544.13, response time: 7.17ms (95%)
[  49s] threads: 8, tps: 1406.00, reads/s: 19668.93, writes/s: 5621.98, response time: 7.03ms (95%)
[  50s] threads: 8, tps: 1391.00, reads/s: 19486.03, writes/s: 5565.01, response time: 7.05ms (95%)
[  51s] threads: 8, tps: 1429.00, reads/s: 20000.94, writes/s: 5719.98, response time: 6.99ms (95%)
[  52s] threads: 8, tps: 1440.00, reads/s: 20139.04, writes/s: 5755.01, response time: 6.83ms (95%)
[  53s] threads: 8, tps: 1397.00, reads/s: 19546.02, writes/s: 5588.01, response time: 7.15ms (95%)
[  54s] threads: 8, tps: 1400.97, reads/s: 19620.58, writes/s: 5604.88, response time: 7.08ms (95%)
[  55s] threads: 8, tps: 1422.03, reads/s: 19933.44, writes/s: 5690.12, response time: 6.92ms (95%)
[  56s] threads: 8, tps: 1434.00, reads/s: 20070.00, writes/s: 5734.00, response time: 7.00ms (95%)
[  57s] threads: 8, tps: 1423.00, reads/s: 19919.99, writes/s: 5693.00, response time: 7.04ms (95%)
[  58s] threads: 8, tps: 1417.00, reads/s: 19854.01, writes/s: 5671.00, response time: 7.07ms (95%)
[  59s] threads: 8, tps: 1436.00, reads/s: 20072.99, writes/s: 5743.00, response time: 6.96ms (95%)
[  60s] threads: 8, tps: 1341.00, reads/s: 18801.07, writes/s: 5373.02, response time: 8.54ms (95%)
[  61s] threads: 8, tps: 1427.99, reads/s: 19988.92, writes/s: 5699.98, response time: 6.91ms (95%)
[  62s] threads: 8, tps: 1438.00, reads/s: 20130.04, writes/s: 5759.01, response time: 6.92ms (95%)
[  63s] threads: 8, tps: 1445.99, reads/s: 20227.91, writes/s: 5775.98, response time: 6.83ms (95%)
[  64s] threads: 8, tps: 1434.00, reads/s: 20088.03, writes/s: 5736.01, response time: 6.75ms (95%)
[  65s] threads: 8, tps: 1425.00, reads/s: 19945.94, writes/s: 5706.98, response time: 7.12ms (95%)
[  66s] threads: 8, tps: 1450.02, reads/s: 20309.24, writes/s: 5793.07, response time: 6.91ms (95%)
[  67s] threads: 8, tps: 1445.00, reads/s: 20227.94, writes/s: 5783.98, response time: 6.82ms (95%)
[  68s] threads: 8, tps: 1452.00, reads/s: 20324.96, writes/s: 5806.99, response time: 6.83ms (95%)
[  69s] threads: 8, tps: 1437.00, reads/s: 20116.04, writes/s: 5747.01, response time: 6.86ms (95%)
[  70s] threads: 8, tps: 1445.00, reads/s: 20225.01, writes/s: 5782.00, response time: 6.87ms (95%)
[  71s] threads: 8, tps: 1443.00, reads/s: 20180.96, writes/s: 5767.99, response time: 6.85ms (95%)
[  72s] threads: 8, tps: 1433.00, reads/s: 20072.05, writes/s: 5735.01, response time: 6.80ms (95%)
[  73s] threads: 8, tps: 1454.00, reads/s: 20371.00, writes/s: 5817.00, response time: 6.77ms (95%)
[  74s] threads: 8, tps: 1452.00, reads/s: 20342.97, writes/s: 5813.99, response time: 6.78ms (95%)
[  75s] threads: 8, tps: 1468.00, reads/s: 20538.05, writes/s: 5866.01, response time: 6.76ms (95%)
[  76s] threads: 8, tps: 1460.00, reads/s: 20459.97, writes/s: 5844.99, response time: 6.83ms (95%)
[  77s] threads: 8, tps: 1460.99, reads/s: 20436.91, writes/s: 5837.98, response time: 6.69ms (95%)
[  78s] threads: 8, tps: 1454.01, reads/s: 20327.09, writes/s: 5813.03, response time: 6.88ms (95%)
[  79s] threads: 8, tps: 1445.00, reads/s: 20238.99, writes/s: 5783.00, response time: 6.84ms (95%)
[  80s] threads: 8, tps: 1445.00, reads/s: 20274.02, writes/s: 5793.01, response time: 6.82ms (95%)
[  81s] threads: 8, tps: 1420.00, reads/s: 19860.01, writes/s: 5668.00, response time: 6.79ms (95%)
[  82s] threads: 8, tps: 1444.00, reads/s: 20190.00, writes/s: 5773.00, response time: 6.75ms (95%)
[  83s] threads: 8, tps: 1462.00, reads/s: 20474.96, writes/s: 5850.99, response time: 6.79ms (95%)
[  84s] threads: 8, tps: 1455.00, reads/s: 20375.01, writes/s: 5819.00, response time: 6.80ms (95%)
[  85s] threads: 8, tps: 1475.00, reads/s: 20641.07, writes/s: 5898.02, response time: 6.66ms (95%)
[  86s] threads: 8, tps: 1473.00, reads/s: 20640.96, writes/s: 5890.99, response time: 6.87ms (95%)
[  87s] threads: 8, tps: 1464.00, reads/s: 20488.99, writes/s: 5861.00, response time: 6.69ms (95%)
[  88s] threads: 8, tps: 1457.00, reads/s: 20410.97, writes/s: 5834.99, response time: 6.79ms (95%)
[  89s] threads: 8, tps: 1443.00, reads/s: 20199.96, writes/s: 5770.99, response time: 6.87ms (95%)
[  90s] threads: 8, tps: 1449.01, reads/s: 20258.09, writes/s: 5785.03, response time: 6.82ms (95%)
[  91s] threads: 8, tps: 1473.00, reads/s: 20648.98, writes/s: 5898.99, response time: 6.67ms (95%)
[  92s] threads: 8, tps: 1490.00, reads/s: 20821.99, writes/s: 5953.00, response time: 6.72ms (95%)
[  93s] threads: 8, tps: 1489.00, reads/s: 20860.00, writes/s: 5958.00, response time: 6.59ms (95%)
[  94s] threads: 8, tps: 1464.00, reads/s: 20522.00, writes/s: 5854.00, response time: 6.70ms (95%)
[  95s] threads: 8, tps: 1467.00, reads/s: 20505.99, writes/s: 5869.00, response time: 6.68ms (95%)
[  96s] threads: 8, tps: 1489.01, reads/s: 20860.10, writes/s: 5955.03, response time: 6.59ms (95%)
[  97s] threads: 8, tps: 1496.00, reads/s: 20963.98, writes/s: 5985.99, response time: 6.53ms (95%)
[  98s] threads: 8, tps: 1431.00, reads/s: 20029.99, writes/s: 5724.00, response time: 7.83ms (95%)
[  99s] threads: 8, tps: 1500.00, reads/s: 21011.00, writes/s: 6004.00, response time: 6.57ms (95%)
[ 100s] threads: 8, tps: 1480.00, reads/s: 20703.97, writes/s: 5914.99, response time: 6.78ms (95%)
[ 101s] threads: 8, tps: 1502.00, reads/s: 21028.96, writes/s: 6006.99, response time: 6.57ms (95%)
[ 102s] threads: 8, tps: 1484.00, reads/s: 20759.03, writes/s: 5936.01, response time: 6.64ms (95%)
[ 103s] threads: 8, tps: 1472.00, reads/s: 20635.96, writes/s: 5890.99, response time: 6.57ms (95%)
[ 104s] threads: 8, tps: 1467.00, reads/s: 20522.05, writes/s: 5868.01, response time: 6.72ms (95%)
[ 105s] threads: 8, tps: 1501.00, reads/s: 21013.93, writes/s: 6002.98, response time: 6.65ms (95%)
[ 106s] threads: 8, tps: 1545.00, reads/s: 21644.07, writes/s: 6182.02, response time: 6.41ms (95%)
[ 107s] threads: 8, tps: 1510.00, reads/s: 21117.98, writes/s: 6035.99, response time: 6.58ms (95%)
[ 108s] threads: 8, tps: 1415.00, reads/s: 19798.99, writes/s: 5664.00, response time: 8.35ms (95%)
[ 109s] threads: 8, tps: 1512.00, reads/s: 21189.03, writes/s: 6049.01, response time: 6.70ms (95%)
[ 110s] threads: 8, tps: 1514.00, reads/s: 21198.97, writes/s: 6051.99, response time: 6.53ms (95%)
[ 111s] threads: 8, tps: 1519.00, reads/s: 21264.05, writes/s: 6078.01, response time: 6.61ms (95%)
[ 112s] threads: 8, tps: 1482.00, reads/s: 20757.95, writes/s: 5928.99, response time: 6.85ms (95%)
[ 113s] threads: 8, tps: 1426.00, reads/s: 19947.03, writes/s: 5702.01, response time: 8.29ms (95%)
[ 114s] threads: 8, tps: 1488.00, reads/s: 20828.96, writes/s: 5952.99, response time: 6.69ms (95%)
[ 115s] threads: 8, tps: 1477.00, reads/s: 20687.02, writes/s: 5909.01, response time: 6.75ms (95%)
[ 116s] threads: 8, tps: 1546.00, reads/s: 21636.02, writes/s: 6183.00, response time: 6.58ms (95%)
[ 117s] threads: 8, tps: 1503.00, reads/s: 21065.96, writes/s: 6016.99, response time: 6.71ms (95%)
[ 118s] threads: 8, tps: 1516.00, reads/s: 21215.03, writes/s: 6061.01, response time: 6.54ms (95%)
[ 119s] threads: 8, tps: 1513.00, reads/s: 21161.99, writes/s: 6050.00, response time: 6.52ms (95%)
[ 120s] threads: 8, tps: 1530.00, reads/s: 21440.01, writes/s: 6117.00, response time: 6.39ms (95%)
[ 121s] threads: 8, tps: 1542.00, reads/s: 21564.02, writes/s: 6170.01, response time: 6.44ms (95%)
[ 122s] threads: 8, tps: 1519.99, reads/s: 21286.91, writes/s: 6077.97, response time: 6.44ms (95%)
[ 123s] threads: 8, tps: 1530.00, reads/s: 21409.04, writes/s: 6120.01, response time: 6.29ms (95%)
[ 124s] threads: 8, tps: 1528.00, reads/s: 21400.03, writes/s: 6116.01, response time: 6.44ms (95%)
[ 125s] threads: 8, tps: 1522.00, reads/s: 21329.99, writes/s: 6084.00, response time: 6.48ms (95%)
[ 126s] threads: 8, tps: 1518.00, reads/s: 21250.01, writes/s: 6074.00, response time: 6.60ms (95%)
[ 127s] threads: 8, tps: 1531.00, reads/s: 21458.97, writes/s: 6126.99, response time: 6.36ms (95%)
[ 128s] threads: 8, tps: 1527.01, reads/s: 21354.09, writes/s: 6104.03, response time: 6.42ms (95%)
