sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[   1s] threads: 16, tps: 1780.60, reads/s: 25060.46, writes/s: 7122.40, response time: 11.47ms (95%)
[   2s] threads: 16, tps: 2036.02, reads/s: 28532.28, writes/s: 8159.08, response time: 9.57ms (95%)
[   3s] threads: 16, tps: 2003.99, reads/s: 28058.83, writes/s: 8004.95, response time: 11.80ms (95%)
[   4s] threads: 16, tps: 2153.00, reads/s: 30145.07, writes/s: 8612.02, response time: 9.17ms (95%)
[   5s] threads: 16, tps: 2199.98, reads/s: 30785.76, writes/s: 8801.93, response time: 8.91ms (95%)
[   6s] threads: 16, tps: 2222.02, reads/s: 31097.28, writes/s: 8889.08, response time: 8.96ms (95%)
[   7s] threads: 16, tps: 2248.00, reads/s: 31434.03, writes/s: 8985.01, response time: 8.93ms (95%)
[   8s] threads: 16, tps: 2251.00, reads/s: 31582.07, writes/s: 9014.02, response time: 8.76ms (95%)
[   9s] threads: 16, tps: 2276.00, reads/s: 31856.95, writes/s: 9094.99, response time: 8.65ms (95%)
[  10s] threads: 16, tps: 2293.01, reads/s: 32071.09, writes/s: 9174.03, response time: 8.68ms (95%)
[  11s] threads: 16, tps: 2298.99, reads/s: 32246.91, writes/s: 9206.97, response time: 8.57ms (95%)
[  12s] threads: 16, tps: 2329.99, reads/s: 32555.87, writes/s: 9305.96, response time: 8.48ms (95%)
[  13s] threads: 16, tps: 2325.00, reads/s: 32593.04, writes/s: 9309.01, response time: 8.68ms (95%)
[  14s] threads: 16, tps: 2339.01, reads/s: 32692.10, writes/s: 9349.03, response time: 8.53ms (95%)
[  15s] threads: 16, tps: 2345.00, reads/s: 32864.04, writes/s: 9381.01, response time: 8.33ms (95%)
[  16s] threads: 16, tps: 2348.00, reads/s: 32864.94, writes/s: 9398.98, response time: 8.46ms (95%)
[  17s] threads: 16, tps: 2360.98, reads/s: 33045.68, writes/s: 9444.91, response time: 8.52ms (95%)
[  18s] threads: 16, tps: 2369.02, reads/s: 33165.28, writes/s: 9470.08, response time: 8.52ms (95%)
[  19s] threads: 16, tps: 2381.00, reads/s: 33326.04, writes/s: 9527.01, response time: 8.41ms (95%)
[  20s] threads: 16, tps: 2375.00, reads/s: 33302.04, writes/s: 9496.01, response time: 8.51ms (95%)
[  21s] threads: 16, tps: 2374.00, reads/s: 33189.95, writes/s: 9499.99, response time: 8.47ms (95%)
[  22s] threads: 16, tps: 2400.01, reads/s: 33608.08, writes/s: 9595.02, response time: 8.36ms (95%)
[  23s] threads: 16, tps: 2414.00, reads/s: 33774.95, writes/s: 9652.99, response time: 8.29ms (95%)
[  24s] threads: 16, tps: 2420.00, reads/s: 33878.97, writes/s: 9686.99, response time: 8.24ms (95%)
[  25s] threads: 16, tps: 2407.00, reads/s: 33722.95, writes/s: 9623.99, response time: 8.25ms (95%)
[  26s] threads: 16, tps: 2424.00, reads/s: 33923.04, writes/s: 9703.01, response time: 8.18ms (95%)
[  27s] threads: 16, tps: 2435.99, reads/s: 34098.87, writes/s: 9733.96, response time: 8.13ms (95%)
[  28s] threads: 16, tps: 2434.01, reads/s: 34101.12, writes/s: 9753.03, response time: 8.20ms (95%)
[  29s] threads: 16, tps: 2433.00, reads/s: 34057.00, writes/s: 9717.00, response time: 8.37ms (95%)
[  30s] threads: 16, tps: 2434.99, reads/s: 34096.86, writes/s: 9746.96, response time: 8.25ms (95%)
